time,type,id,num,d0,d1,d2,d3,d4,d5,d6,d7
1.850825657,0,545,8,dc,13,00,89,32,00,32,00
1.852022641,0,220,8,ff,03,ef,03,00,00,c1,0f
1.852974155,0,350,8,28,13,93,7f,80,00,00,57
1.853900438,0,0A0,8,45,4e,96,0d,00,ad,00,00
1.854825011,0,2B0,5,d9,ff,00,07,56,00,32,00
1.855753004,0,440,8,ff,f0,00,00,ff,8c,0c,00
1.856679715,0,153,8,00,80,10,ff,00,ff,00,00
1.857606426,0,316,8,45,1a,98,0d,1a,17,00,00
1.858531426,0,440,8,ff,00,00,00,ff,84,0c,00
1.859457281,0,350,8,28,13,b3,7f,80,00,00,77
1.860383565,0,316,8,45,1a,94,0d,1a,17,00,00
1.861308137,0,2B0,5,d9,ff,00,07,b8,00,33,00
1.862233565,0,59B,8,00,00,00,00,00,00,00,00
1.863156427,0,690,8,00,00,01,00,00,00,00,00
1.864099388,0,0A1,8,80,80,80,80,63,61,0c,00
1.865106496,0,370,8,ff,20,00,00,ff,00,00,a8
1.866075544,0,350,8,28,13,d3,7f,80,00,00,17
1.866997978,0,220,8,ff,03,ed,03,00,00,c1,0f
1.868164171,0,545,8,dc,13,00,88,32,00,32,00
1.869215327,0,440,8,ff,f0,00,00,ff,8c,0c,00
1.870217304,0,4F0,8,80,00,00,00,00,63,c6,14
1.871152568,0,0A0,8,44,4e,96,0d,00,ae,00,00
1.872080134,0,1F1,8,00,00,00,00,00,00,00,00
1.873002996,0,440,8,ff,00,00,00,ff,88,0c,00
1.87392714,0,220,8,ff,03,f2,03,00,00,c7,0f
1.874843588,0,2A0,8,00,00,64,00,00,00,00,00
1.875763456,0,440,8,ff,50,00,00,ff,80,0c,00
1.876685035,0,350,8,28,13,03,7f,80,00,00,c7
1.877603193,0,429,8,55,02,00,00,00,00,2d,03
1.878523489,0,430,8,00,00,00,00,00,00,00,00
1.879439936,0,545,8,dc,13,00,88,2f,00,2f,00
1.880357239,0,350,8,28,13,13,7f,80,00,00,d7
1.881293358,0,18F,8,fe,4d,1a,00,00,56,00,00
1.882291058,0,43F,8,00,40,60,ff,4c,88,0c,00
1.883258395,0,220,8,ff,03,ed,03,00,00,c1,0f
1.884225304,0,4F0,8,80,00,00,00,00,63,c6,14
1.885413735,0,545,8,dc,14,00,88,2d,00,30,00
1.886347716,0,1F1,8,00,00,00,00,00,00,00,00
1.887274426,0,350,8,28,13,33,7f,80,00,00,f7
1.888197716,0,220,8,ff,03,fa,03,00,00,c7,0f
1.889124854,0,2B0,5,d9,ff,00,07,30,00,30,00
1.890051138,0,440,8,ff,50,00,00,ff,78,0c,00
1.890974855,0,4F0,8,80,00,00,00,00,63,c6,14
1.891898572,0,2A0,8,00,00,64,00,00,00,00,00
1.892823144,0,220,8,fd,03,ed,03,00,00,cd,0f
1.893743868,0,350,8,28,13,53,7f,80,00,00,97
2.107045139,0,316,8,45,1a,96,0d,1a,17,00,00
2.11050523,0,2B0,5,d9,ff,00,07,12,00,31,00
2.113958478,0,59B,8,00,00,00,00,00,00,00,c4
2.117404457,0,220,8,fd,03,f7,03,00,00,da,0f
2.119428509,0,0A1,8,80,80,80,80,63,12,0d,00
2.120901753,0,43F,8,00,40,60,ff,4c,84,0c,00
2.122280914,0,1F1,8,00,00,00,00,00,00,00,00
2.123536913,0,5A1,8,54,47,48,39,47,41,98,17
2.124751857,0,153,8,00,80,10,ff,00,ff,00,00
2.125963381,0,440,8,ff,50,00,00,ff,88,0c,00
2.127185168,0,4F0,8,80,00,00,00,00,63,c6,14
2.128349223,0,316,8,45,1a,98,0d,1a,17,00,00
2.129353765,0,2B0,5,d9,ff,00,07,65,00,2f,00
2.130353176,0,153,8,00,80,10,ff,00,ff,00,00
2.131350021,0,1F1,8,00,00,00,00,00,00,00,00
2.132352853,0,2A0,8,00,00,64,00,00,00,00,00
2.133355257,0,440,8,ff,f0,00,00,ff,84,0c,00
2.134377333,0,350,8,28,13,a3,7f,80,00,00,67
2.135914296,0,428,8,05,00,00,80,65,08,02,00
2.136941503,0,545,8,dc,13,00,88,2e,00,2f,00
2.137948612,0,440,8,ff,00,00,00,ff,7c,0c,00
2.138959569,0,4D0,8,00,ff,fa,00,00,00,00,00
2.139963256,0,0A1,8,80,80,80,80,63,7d,0b,00
2.140969509,0,43F,8,00,40,60,ff,4c,80,0c,00
2.141975762,0,440,8,ff,50,00,00,ff,80,0c,00
2.142982443,0,4F0,8,80,00,00,00,00,63,c6,14
2.143988696,0,2A0,8,00,00,64,00,00,00,00,00
2.144999225,0,440,8,ff,a0,00,00,ff,8c,0c,00
2.14600334,0,350,8,28,13,d3,7f,80,00,00,17
2.147010876,0,316,8,45,19,9c,0d,19,17,00,00
2.148014563,0,2B0,5,d9,ff,00,07,9a,00,2c,00
2.149018678,0,220,8,fd,03,f5,03,00,00,e0,0f
2.150201977,0,4F0,8,80,00,00,00,00,63,c6,14
2.151466101,0,260,8,15,19,00,30,00,61,00,00
2.152632722,0,440,8,ff,00,00,00,ff,84,0c,00
2.153597921,0,350,8,28,13,f3,7f,80,00,00,37
2.15453404,0,4B1,8,00,00,00,00,00,00,00,00
2.155465027,0,545,8,dc,13,00,87,2b,00,2e,00
2.156389172,0,59B,8,00,00,00,00,00,00,00,88
2.157312889,0,690,8,00,00,01,00,00,00,00,00
2.158238317,0,0A0,8,44,4e,9a,0d,00,ae,00,00
2.159163745,0,220,8,fa,03,ef,03,00,00,c1,0f
2.160087034,0,440,8,ff,a0,00,00,ff,8c,0c,00
2.161009468,0,350,8,28,13,13,7f,80,00,00,d7
2.161929764,0,2A0,8,00,00,64,00,00,00,00,00
2.162847922,0,440,8,ff,f0,00,00,ff,8c,0c,00
2.163784897,0,4F0,8,80,00,00,00,00,63,c6,14
2.164822795,0,316,8,45,1a,90,0d,1a,17,00,00
2.165801251,0,2B0,5,d9,ff,00,07,cf,00,33,00
2.166736088,0,440,8,ff,00,00,00,ff,84,0c,00
2.167879615,0,350,8,28,13,33,7f,80,00,00,f7
2.168948305,0,0A1,8,80,80,80,80,63,3a,0d,00
2.169884851,0,370,8,ff,20,00,00,ff,00,00,e4
2.170815411,0,350,8,28,13,43,7f,80,00,00,87
2.171741266,0,220,8,ff,03,f5,03,00,00,c7,0f
2.172673109,0,545,8,dc,13,00,88,32,00,30,00
2.173600247,0,220,8,ff,03,f5,03,00,00,c7,0f
2.17452653,0,350,8,28,13,53,7f,80,00,00,97
2.175451103,0,0A1,8,80,80,80,80,63,0c,0b,00
2.176379952,0,1F1,8,00,00,00,00,00,00,00,00
2.177302386,0,440,8,ff,f0,00,00,ff,80,0c,00
2.178229952,0,153,8,00,80,10,ff,00,ff,00,00
2.179154952,0,2A0,8,00,00,64,00,00,00,00,00
2.180080808,0,440,8,ff,00,00,00,ff,84,0c,00
2.181045579,0,350,8,28,13,73,7f,80,00,00,b7
2.182061668,0,316,8,45,1a,90,0d,1a,17,00,00
2.18303542,0,2B0,5,d9,ff,00,07,74,00,33,00
2.183966835,0,1F1,8,00,00,00,00,00,00,00,00
2.18515441,0,350,8,28,13,83,7f,80,00,00,47
2.186113194,0,18F,8,fe,4d,1a,00,00,56,00,00
2.187047603,0,370,8,ff,20,00,00,ff,00,00,a8
2.187979017,0,440,8,ff,a0,00,00,ff,88,0c,00
2.188907866,0,220,8,fd,03,e5,03,00,00,c7,0f
2.189836715,0,545,8,dc,13,00,87,32,00,35,00
2.190765564,0,4D0,8,00,ff,fa,00,00,00,00,00
2.191693986,0,690,8,00,00,01,00,00,00,00,00
2.192619413,0,316,8,45,1a,8c,0d,1a,17,00,00
2.19354698,0,2B0,5,d9,ff,00,07,47,00,35,00
2.194475828,0,440,8,ff,00,00,00,ff,78,0c,00
2.195401256,0,220,8,ff,03,f7,03,00,00,d4,0f
2.196351488,0,2A0,8,00,00,64,00,00,00,00,00
2.197298725,0,440,8,ff,50,00,00,ff,78,0c,00
2.19831567,0,350,8,28,13,c3,7f,80,00,00,07
2.199283862,0,429,8,55,02,00,00,00,00,2d,03
2.200216132,0,2B0,5,d9,ff,00,07,a9,00,30,00
2.20139045,0,440,8,ff,a0,00,00,ff,80,0c,00
2.202469831,0,350,8,28,13,d3,7f,80,00,00,17
2.20341151,0,260,8,15,1a,00,30,00,60,00,00
2.204346346,0,370,8,ff,20,00,00,ff,00,00,6c
2.205277333,0,4B1,8,00,00,00,00,00,00,00,00
2.206209603,0,4F0,8,80,00,00,00,00,63,c6,14
2.20714059,0,545,8,dc,13,00,87,2f,00,31,00
2.208069867,0,440,8,ff,00,00,00,ff,80,0c,00
2.209004275,0,350,8,28,13,f3,7f,80,00,00,37
2.209930558,0,316,8,45,1a,92,0d,1a,17,00,00
2.210857697,0,2B0,5,d9,ff,00,07,fc,00,31,00
2.211810494,0,440,8,ff,50,00,00,ff,84,0c,00
2.212743619,0,1F1,8,00,00,00,00,00,00,00,00
2.213682304,0,2A0,8,00,00,64,00,00,00,00,00
2.214638522,0,220,8,fd,03,e7,03,00,00,da,0f
2.21565119,0,350,8,28,13,13,7f,80,00,00,d7
2.216620666,0,316,8,45,1a,8c,0d,1a,17,00,00
2.217552508,0,545,8,dc,13,00,89,30,00,35,00
2.218762749,0,440,8,ff,f0,00,00,ff,78,0c,00
2.21969844,0,220,8,ff,03,fa,03,00,00,c1,0f
2.220626434,0,0A1,8,80,80,80,80,63,4f,0c,00
2.221554,0,43F,8,00,40,60,ff,4c,78,0c,00
2.222476434,0,220,8,ff,03,fa,03,00,00,c1,0f
2.223398868,0,350,8,28,13,33,7f,80,00,00,f7
2.224323868,0,153,8,00,80,10,ff,00,ff,00,00
2.225248869,0,59B,8,00,00,00,00,00,00,00,00
2.226174724,0,690,8,00,00,01,00,00,00,00,00
2.227104428,0,18F,8,fe,4d,1a,00,00,56,00,00
2.228037554,0,2B0,5,d9,ff,00,07,21,00,38,00
2.228967258,0,153,8,00,80,10,ff,00,ff,00,00
2.229895252,0,350,8,28,13,53,7f,80,00,00,97
2.230840351,0,2A0,8,00,00,64,00,00,00,00,00
2.23185473,0,440,8,ff,f0,00,00,ff,78,0c,00
2.232870819,0,4F0,8,80,00,00,00,00,63,c6,14
2.233859966,0,153,8,00,80,10,ff,00,ff,00,00
2.235008197,0,4B1,8,00,00,00,00,00,00,00,00
2.236022576,0,440,8,ff,00,00,00,ff,7c,0c,00
2.236951852,0,220,8,ff,03,e5,03,00,00,c1,0f
2.237880274,0,0A1,8,80,80,80,80,63,37,0c,00
2.450870218,0,43F,8,00,40,60,ff,4c,78,0c,00
2.454445346,0,440,8,ff,50,00,00,ff,7c,0c,00
2.457890041,0,350,8,28,13,83,7f,80,00,00,47
2.461182067,0,316,8,45,1a,8a,0d,1a,17,00,00
2.462665146,0,545,8,dc,14,00,87,3a,00,37,00
2.464110165,0,350,8,28,13,93,7f,80,00,00,57
2.465514985,0,316,8,45,1a,8a,0d,1a,17,00,00
2.466784668,0,2B0,5,d9,ff,00,07,56,00,37,00
2.468023561,0,220,8,ff,03,fc,03,00,00,da,0f
2.469459599,0,350,8,28,13,a3,7f,80,00,00,67
2.470690795,0,2A0,8,00,00,64,00,00,00,00,00
2.471910016,0,440,8,ff,00,00,00,ff,7c,0c,00
2.47311598,0,350,8,28,13,b3,7f,80,00,00,77
2.474343326,0,220,8,fd,03,ec,03,00,00,c1,0f
2.475471886,0,545,8,dc,14,00,89,36,00,33,00
2.476473008,0,440,8,ff,50,00,00,ff,78,0c,00
2.477501498,0,4F0,8,80,00,00,00,00,63,c6,14
2.478503903,0,18F,8,fe,4d,1a,00,00,56,00,00
2.479504169,0,430,8,00,00,00,00,00,00,00,00
2.480500586,0,1F1,8,00,00,00,00,00,00,00,00
2.48150299,0,350,8,28,13,d3,7f,80,00,00,17
2.482502401,0,2A0,8,00,00,64,00,00,00,00,00
2.483507798,0,59B,8,00,00,00,00,00,00,00,c4
2.484629944,0,4F0,8,80,00,00,00,00,63,c6,14
2.485778603,0,2A0,8,00,00,64,00,00,00,00,00
2.486792554,0,2B0,5,d9,ff,00,07,8b,00,33,00
2.48780009,0,1F1,8,00,00,00,00,00,00,00,00
2.488807626,0,350,8,28,13,f3,7f,80,00,00,37
2.489812596,0,18F,8,fe,4d,1a,00,00,56,00,00
2.490819277,0,440,8,ff,50,00,00,ff,74,0c,00
2.491824247,0,350,8,28,13,03,7f,80,00,00,c7
2.492856586,0,428,8,05,00,00,80,65,08,02,00
2.493858563,0,545,8,dc,13,00,8a,31,00,32,00
2.494863961,0,220,8,ff,03,f7,03,00,00,d4,0f
2.495785967,0,350,8,28,13,13,7f,80,00,00,d7
2.496707119,0,0A1,8,80,80,80,80,63,75,0b,00
2.497646659,0,43F,8,00,40,60,ff,4c,78,0c,00
2.498637517,0,440,8,ff,f0,00,00,ff,7c,0c,00
2.499594163,0,153,8,00,80,10,ff,00,ff,00,00
2.500526005,0,545,8,dc,13,00,88,32,00,33,00
2.50167552,0,440,8,ff,00,00,00,ff,7c,0c,00
2.502633449,0,1F1,8,00,00,00,00,00,00,00,00
2.503563581,0,316,8,45,1a,88,0d,1a,17,00,00
2.504489436,0,153,8,00,80,10,ff,00,ff,00,00
2.505412726,0,440,8,ff,50,00,00,ff,74,0c,00
2.506338581,0,350,8,28,13,43,7f,80,00,00,87
2.50726016,0,0A1,8,80,80,80,80,63,2d,0b,00
2.508196279,0,440,8,ff,a0,00,00,ff,74,0c,00
2.509118713,0,350,8,28,13,53,7f,80,00,00,97
2.510040292,0,1F1,8,00,00,00,00,00,00,00,00
2.51096401,0,545,8,dc,14,00,89,37,00,3c,00
2.511885161,0,440,8,ff,f0,00,00,ff,78,0c,00
2.512810589,0,4F0,8,80,00,00,00,00,63,c6,14
2.513750984,0,0A0,8,46,4e,82,0d,00,ad,00,00
2.514748257,0,2B0,5,d9,ff,00,07,03,00,3b,00
2.51571816,0,440,8,ff,00,00,00,ff,74,0c,00
2.516643587,0,4D0,8,00,ff,fa,00,00,00,00,00
2.517571154,0,2A0,8,00,00,64,00,00,00,00,00
2.518788664,0,59B,8,00,00,00,00,00,00,00,88
2.519726066,0,690,8,00,00,01,00,00,00,00,00
2.520656626,0,429,8,55,02,00,00,00,00,2d,03
2.521588896,0,545,8,dc,14,00,89,3a,00,3a,00
2.522516889,0,440,8,ff,a0,00,00,ff,7c,0c,00
2.523444883,0,5A2,4,09,00,00,00,00,00,00,00
2.524385706,0,18F,8,fe,4d,1a,00,00,56,00,00
2.525308568,0,370,8,ff,20,00,00,ff,00,00,6c
2.526229719,0,350,8,28,13,a3,7f,80,00,00,67
2.527153864,0,4F0,8,80,00,00,00,00,63,c6,14
2.528079292,0,545,8,dc,14,00,8a,39,00,3a,00
2.529004292,0,440,8,ff,00,00,00,ff,78,0c,00
2.529925444,0,350,8,28,13,b3,7f,80,00,00,77
2.530864984,0,0A0,8,45,4e,82,0d,00,ad,00,00
2.531877651,0,545,8,dc,14,00,8a,39,00,39,00
2.532844561,0,440,8,ff,50,00,00,ff,74,0c,00
2.533768278,0,220,8,fd,03,e2,03,00,00,cd,0f
2.534956281,0,329,8,84,72,7f,90,49,20,00,14
2.535933882,0,220,8,fd,03,e2,03,00,00,cd,0f
2.536865724,0,350,8,28,13,d3,7f,80,00,00,17
2.537793718,0,316,8,45,1a,8c,0d,1a,17,00,00
2.538717863,0,4D0,8,00,ff,fa,00,00,00,00,00
2.539680496,0,440,8,ff,f0,00,00,ff,74,0c,00
2.540608917,0,220,8,fd,03,f7,03,00,00,da,0f
2.541532207,0,18F,8,fe,4d,1a,00,00,56,00,00
2.542455924,0,370,8,ff,20,00,00,ff,00,00,20
2.543382207,0,220,8,fd,03,f7,03,00,00,da,0f
2.544304214,0,350,8,28,13,f3,7f,80,00,00,37
2.545225793,0,153,8,00,80,10,ff,00,ff,00,00
2.546149082,0,545,8,dc,14,00,89,36,00,36,00
2.547089905,0,4F0,8,80,00,00,00,00,63,c6,14
2.548096586,0,429,8,55,02,00,00,00,00,2d,03
2.549063496,0,2B0,5,d9,ff,00,07,ed,00,36,00
2.549990206,0,153,8,00,80,10,ff,00,ff,00,00
2.550914351,0,350,8,28,13,13,7f,80,00,00,d7
2.55211946,0,329,8,ed,72,80,90,49,20,00,14
2.553052158,0,440,8,ff,f0,00,00,ff,7c,0c,00
2.553978869,0,350,8,28,13,23,7f,80,00,00,e7
2.554916698,0,428,8,05,00,00,80,65,08,02,00
2.555838277,0,545,8,dc,14,00,89,35,00,35,00
2.556761139,0,440,8,ff,00,00,00,ff,7c,0c,00
2.557685712,0,220,8,fd,03,e4,03,00,00,da,0f
2.55861285,0,18F,8,fe,4d,1a,00,00,56,00,00
2.559542127,0,370,8,ff,20,00,00,ff,00,00,e4
2.560468837,0,4F0,8,80,00,00,00,00,63,c6,14
2.561389989,0,350,8,28,13,43,7f,80,00,00,87
2.562313706,0,2A0,8,00,00,64,00,00,00,00,00
2.563236995,0,440,8,ff,a0,00,00,ff,78,0c,00
2.564179101,0,350,8,28,13,53,7f,80,00,00,97
2.56518621,0,0A0,8,45,4e,82,0d,00,ad,00,00
2.566150553,0,2B0,5,d9,ff,00,07,12,00,33,00
2.567182893,0,4D0,8,00,ff,fa,00,00,00,00,00
2.568364909,0,350,8,28,13,63,7f,80,00,00,a7
2.569330535,0,316,8,45,1a,96,0d,1a,17,00,00
2.570263233,0,440,8,ff,00,00,00,ff,7c,0c,00
2.571194648,0,350,8,28,13,73,7f,80,00,00,b7
2.572120504,0,220,8,ff,03,ed,03,00,00,da,0f
2.57304251,0,545,8,dc,14,00,89,32,00,34,00
2.573964089,0,440,8,ff,50,00,00,ff,78,0c,00
2.574884813,0,4F0,8,80,00,00,00,00,63,c6,14
2.575805109,0,0A1,8,80,80,80,80,63,4f,0c,00
2.576722411,0,43F,8,00,40,60,ff,4c,78,0c,00
2.577643135,0,440,8,ff,a0,00,00,ff,7c,0c,00
2.578562148,0,350,8,28,13,93,7f,80,00,00,57
2.579483299,0,545,8,dc,14,00,89,33,00,34,00
2.580420274,0,440,8,ff,f0,00,00,ff,84,0c,00
2.794730364,0,430,8,00,00,00,00,00,00,00,00
2.798187033,0,18F,8,fe,4d,1a,00,00,56,00,00
2.80139524,0,2B0,5,d9,ff,00,07,47,00,34,00
2.804724899,0,440,8,ff,00,00,00,ff,7c,0c,00
2.806202418,0,350,8,28,13,b3,7f,80,00,00,77
2.807677372,0,18F,8,fe,4d,1a,00,00,56,00,00
2.809107424,0,440,8,ff,50,00,00,ff,78,0c,00
2.810381384,0,690,8,00,00,01,00,00,00,00,00
2.811604026,0,1F1,8,00,00,00,00,00,00,00,00
2.812817688,0,545,8,dc,13,00,8a,31,00,32,00
2.814022796,0,220,8,fd,03,f7,03,00,00,da,0f
2.815228333,0,350,8,28,13,d3,7f,80,00,00,17
2.8162611,0,18F,8,fe,4e,1a,00,00,56,00,00
2.817742041,0,43F,8,00,40,60,ff,4c,7c,0c,00
2.819208015,0,440,8,ff,f0,00,00,ff,80,0c,00
2.820227525,0,220,8,ff,03,ef,03,00,00,da,0f
2.821232922,0,429,8,55,02,00,00,00,00,2d,03
2.822244307,0,440,8,ff,00,00,00,ff,78,0c,00
2.823244146,0,350,8,28,13,f3,7f,80,00,00,37
2.824248688,0,316,8,45,1a,90,0d,1a,17,00,00
2.825251948,0,153,8,00,80,10,ff,00,ff,00,00
2.826254352,0,440,8,ff,50,00,00,ff,7c,0c,00
2.827255473,0,350,8,28,13,03,7f,80,00,00,c7
2.828258305,0,260,8,16,1a,00,30,00,61,00,00
2.829258999,0,43F,8,00,40,60,ff,4c,80,0c,00
2.830257554,0,350,8,28,13,13,7f,80,00,00,d7
2.831258248,0,220,8,ff,03,e7,03,00,00,da,0f
2.832263645,0,545,8,dc,14,00,89,34,00,37,00
2.833386646,0,440,8,ff,f0,00,00,ff,88,0c,00
2.834549418,0,350,8,28,13,23,7f,80,00,00,e7
2.835731434,0,0A0,8,45,4e,92,0d,00,ad,00,00
2.836674823,0,545,8,dc,14,00,88,36,00,36,00
2.837604955,0,440,8,ff,00,00,00,ff,78,0c,00
2.838532093,0,220,8,fd,03,f4,03,00,00,c7,0f
2.839412618,0,18F,8,fe,4d,1a,00,00,56,00,00
2.840336763,0,440,8,ff,50,00,00,ff,78,0c,00
2.841258342,0,350,8,28,13,43,7f,80,00,00,87
2.842177355,0,316,8,45,1a,8e,0d,1a,17,00,00
2.843095085,0,4B1,8,00,00,00,00,00,00,00,00
2.844012815,0,440,8,ff,a0,00,00,ff,78,0c,00
2.844931828,0,350,8,28,13,53,7f,80,00,00,97
2.845849558,0,2A0,8,00,00,64,00,00,00,00,00
2.84676515,0,440,8,ff,f0,00,00,ff,78,0c,00
2.847705973,0,350,8,28,13,63,7f,80,00,00,a7
2.848722062,0,690,8,00,00,01,00,00,00,00,00
2.849697953,0,545,8,dc,14,00,8a,35,00,36,00
2.850633644,0,1F1,8,00,00,00,00,00,00,00,00
2.851922144,0,350,8,28,13,73,7f,80,00,00,b7
2.852891192,0,316,8,45,1a,8e,0d,1a,17,00,00
2.853829876,0,2B0,5,d9,ff,00,07,74,00,36,00
2.854757015,0,440,8,ff,50,00,00,ff,88,0c,00
2.855684153,0,220,8,ff,03,e4,03,00,00,c1,0f
2.856612147,0,2A0,8,00,00,64,00,00,00,00,00
2.857542706,0,430,8,00,00,00,00,00,00,00,00
2.8584707,0,350,8,28,13,93,7f,80,00,00,57
2.859400404,0,316,8,45,1a,94,0d,1a,17,00,00
2.860328398,0,545,8,dc,14,00,89,35,00,31,00
2.861255109,0,440,8,ff,f0,00,00,ff,78,0c,00
2.862184385,0,220,8,fd,03,f1,03,00,00,cd,0f
2.863113234,0,0A1,8,80,80,80,80,63,7d,0b,00
2.864063466,0,370,8,ff,20,00,00,ff,00,00,20
2.865066725,0,1F1,8,00,00,00,00,00,00,00,00
2.866035773,0,350,8,28,13,b3,7f,80,00,00,77
2.867007814,0,220,8,fd,03,e5,03,00,00,cd,0f
2.868200521,0,440,8,ff,50,00,00,ff,80,0c,00
2.869206347,0,350,8,28,13,c3,7f,80,00,00,07
2.870138189,0,0A0,8,44,4e,92,0d,00,ad,00,00
2.871064472,0,2B0,5,d9,ff,00,07,a9,00,33,00
2.8719899,0,220,8,ff,03,ef,03,00,00,c7,0f
2.8729149,0,1F1,8,00,00,00,00,00,00,00,00
2.873837335,0,329,8,0c,72,7f,90,49,20,00,14
2.874757631,0,440,8,ff,f0,00,00,ff,7c,0c,00
2.875677927,0,350,8,28,13,e3,7f,80,00,00,27
2.876599933,0,429,8,55,02,00,00,00,00,2d,03
2.877520657,0,545,8,dc,14,00,89,32,00,39,00
2.878440525,0,440,8,ff,00,00,00,ff,7c,0c,00
2.879358683,0,4D0,8,00,ff,fa,00,00,00,00,00
2.880294802,0,0A1,8,80,80,80,80,63,1b,0d,00
2.881288653,0,370,8,ff,20,00,00,ff,00,00,e4
2.882271814,0,4F0,8,80,00,00,00,00,63,c6,14
2.883207933,0,690,8,00,00,01,00,00,00,00,00
2.884145762,0,329,8,40,72,7f,90,49,20,00,14
2.885370543,0,440,8,ff,a0,00,00,ff,7c,0c,00
2.886309228,0,350,8,28,13,13,7f,80,00,00,d7
2.887238932,0,316,8,45,1a,8e,0d,1a,17,00,00
2.88816607,0,2B0,5,d9,ff,00,07,de,00,35,00
2.889090643,0,220,8,fa,03,f1,03,00,00,c1,0f
2.890012649,0,350,8,28,13,23,7f,80,00,00,e7
2.890936794,0,329,8,40,72,7f,90,49,20,00,14
2.891859228,0,440,8,ff,00,00,00,ff,84,0c,00
2.89278209,0,350,8,28,13,33,7f,80,00,00,f7
2.893707946,0,4D0,8,00,ff,fa,00,00,00,00,00
2.894631663,0,545,8,dc,14,00,89,34,00,36,00
2.895554525,0,440,8,ff,50,00,00,ff,78,0c,00
2.896473538,0,350,8,28,13,43,7f,80,00,00,87
2.897419065,0,18F,8,fe,4e,1a,00,00,56,00,00
2.898463379,0,43F,8,00,40,60,ff,4c,78,0c,00
2.899432427,0,440,8,ff,a0,00,00,ff,78,0c,00
2.90035871,0,350,8,28,13,53,7f,80,00,00,97
2.901563819,0,430,8,00,00,00,00,00,00,00,00
2.902556387,0,440,8,ff,f0,00,00,ff,78,0c,00
2.903488657,0,220,8,fd,03,ec,03,00,00,da,0f
2.904415368,0,2A0,8,00,00,64,00,00,00,00,00
2.905338657,0,545,8,dc,14,00,87,31,00,32,00
2.906259381,0,440,8,ff,00,00,00,ff,80,0c,00
2.90718096,0,350,8,28,13,73,7f,80,00,00,b7
2.908099545,0,18F,8,fe,4e,1a,00,00,56,00,00
2.909018986,0,43F,8,00,40,60,ff,4c,7c,0c,00
2.909937572,0,350,8,28,13,83,7f,80,00,00,47
2.910853591,0,428,8,05,00,00,80,65,08,02,00
2.91176619,0,545,8,dc,13,00,8a,2f,00,31,00
2.912682209,0,220,8,fc,03,f2,03,00,00,da,0f
2.913647836,0,350,8,28,13,93,7f,80,00,00,57
2.914669484,0,18F,8,fe,4e,1a,00,00,56,00,00
2.915644519,0,370,8,ff,20,00,00,ff,00,00,6c
2.91657123,0,59B,8,00,00,00,00,00,00,00,4c
2.917497085,0,220,8,fd,03,f2,03,00,00,da,0f
2.918715023,0,545,8,dc,13,00,89,30,00,32,00
2.919700322,0,440,8,ff,00,00,00,ff,80,0c,00
2.920633447,0,350,8,28,13,b3,7f,80,00,00,77
2.921561441,0,316,8,45,1a,92,0d,1a,17,00,00
2.922486013,0,220,8,fd,03,f5,03,00,00,c7,0f
2.923412296,0,4F0,8,80,00,00,00,00,63,c6,14
2.924336014,0,5A1,8,54,47,48,39,47,41,98,17
3.138598207,0,2A0,8,00,00,64,00,00,00,00,00
3.142040765,0,440,8,ff,a0,00,00,ff,7c,0c,00
3.14549273,0,350,8,28,13,d3,7f,80,00,00,17
3.148432374,0,220,8,ff,03,ec,03,00,00,c1,0f
3.149924007,0,545,8,dc,13,00,89,31,00,31,00
3.151178295,0,4B1,8,00,00,00,00,00,00,00,00
3.152621175,0,350,8,28,13,e3,7f,80,00,00,27
3.153868194,0,0A0,8,44,4e,90,0d,00,ad,00,00
3.155079717,0,370,8,ff,20,00,00,ff,00,00,20
3.156287392,0,440,8,ff,00,00,00,ff,84,0c,00
3.157439045,0,220,8,fa,03,f1,03,00,00,cd,0f
3.15855948,0,329,8,0c,72,7f,90,49,20,00,14
3.159548199,0,440,8,ff,50,00,00,ff,88,0c,00
3.160539057,0,350,8,28,13,03,7f,80,00,00,c7
3.161529487,0,18F,8,fe,4e,19,00,00,56,00,00
3.162518207,0,545,8,dc,14,00,87,2b,00,2c,00
3.163523177,0,440,8,ff,a0,00,00,ff,88,0c,00
3.164515317,0,350,8,28,13,13,7f,80,00,00,d7
3.16550703,0,2A0,8,00,00,64,00,00,00,00,00
3.166509007,0,440,8,ff,f0,00,00,ff,84,0c,00
3.167640561,0,350,8,28,13,23,7f,80,00,00,e7
3.168957713,0,4F0,8,80,00,00,00,00,63,c6,14
3.169966104,0,545,8,dc,13,00,8a,2d,00,2e,00
3.170968936,0,440,8,ff,00,00,00,ff,84,0c,00
3.171971768,0,350,8,28,13,33,7f,80,00,00,f7
3.172972034,0,0A0,8,44,4e,9c,0d,00,ad,00,00
3.173974438,0,2B0,5,d9,ff,00,07,30,00,30,00
3.174975132,0,59B,8,00,00,00,00,00,00,00,00
3.175998063,0,690,8,00,00,01,00,00,00,00,00
3.177068463,0,429,8,55,02,00,00,00,00,2d,03
3.178149982,0,440,8,ff,a0,00,00,ff,80,0c,00
3.17924433,0,350,8,28,13,53,7f,80,00,00,97
3.180317296,0,316,8,45,1a,96,0d,1a,17,00,00
3.181326543,0,545,8,dc,13,00,88,2f,00,2f,00
3.182360165,0,440,8,ff,f0,00,00,ff,88,0c,00
3.183327503,0,430,8,00,00,00,00,00,00,00,00
