time,type,id,num,d0,d1,d2,d3,d4,d5,d6,d7
1.247728553,0,440,8,ff,f0,00,00,ff,7c,0c,00
1.248627039,0,4F0,8,80,00,00,00,00,63,c6,14
1.249546908,0,350,8,2a,13,63,7f,80,00,00,a5
1.250536482,0,429,8,55,02,00,00,00,00,2d,03
1.251475595,0,440,8,ff,00,00,00,ff,78,0c,00
1.2523852,0,350,8,2a,13,73,7f,80,00,00,b5
1.253290101,0,18F,8,fe,53,1a,00,00,56,00,00
1.254454155,0,370,8,ff,20,00,00,ff,00,00,e4
1.255391985,0,1F1,8,00,00,00,00,00,00,00,00
1.256301162,0,350,8,2a,13,83,7f,80,00,00,45
1.25720649,0,2B0,5,d9,ff,00,07,74,00,00,00
1.258163137,0,440,8,ff,a0,00,00,ff,74,0c,00
1.259070603,0,350,8,2a,13,93,7f,80,00,00,55
1.259973793,0,0A0,8,44,4e,86,0d,00,ad,00,00
1.260877839,0,545,8,dc,14,00,89,33,00,33,00
1.261784022,0,4B1,8,00,00,00,00,00,00,00,00
1.262691489,0,350,8,2a,13,a3,7f,80,00,00,65
1.263597245,0,2A0,8,00,00,64,00,00,00,00,00
1.264500863,0,440,8,ff,00,00,00,ff,78,0c,00
1.265406191,0,350,8,2a,13,b3,7f,80,00,00,75
1.266457347,0,220,8,ff,03,f5,03,00,00,c7,0f
1.267455475,0,690,8,00,00,01,00,00,00,00,00
1.268400575,0,59B,8,00,00,00,00,00,00,00,00
1.269309324,0,350,8,2a,13,c3,7f,80,00,00,05
1.270214653,0,18F,8,fe,53,1a,00,00,56,00,00
1.27139282,0,43F,8,00,40,60,ff,4d,78,0c,00
1.272304563,0,440,8,ff,a0,00,00,ff,78,0c,00
1.273209463,0,350,8,2a,13,d3,7f,80,00,00,15
1.274125055,0,2B0,5,d9,ff,00,07,a9,00,00,00
1.275026535,0,440,8,ff,f0,00,00,ff,78,0c,00
1.275932291,0,220,8,fd,03,f1,03,00,00,c1,0f
1.276835481,0,0A0,8,45,4e,86,0d,00,ad,00,00
1.277738671,0,545,8,dc,14,00,89,37,00,34,00
1.278638868,0,220,8,fd,03,f7,03,00,00,c7,0f
1.279542058,0,350,8,2a,13,f3,7f,80,00,00,35
1.280446531,0,153,8,00,80,10,ff,00,ff,00,00
1.281348438,0,440,8,ff,50,00,00,ff,6c,0c,00
1.282249063,0,4F0,8,80,00,00,00,00,63,c6,14
1.283169359,0,1F1,8,00,00,00,00,00,00,00,00
1.284156368,0,545,8,dc,14,00,89,33,00,33,00
1.285103178,0,153,8,00,80,10,ff,00,ff,00,00
1.286013638,0,350,8,2a,13,13,7f,80,00,00,d5
1.286920677,0,18F,8,fe,54,1a,00,00,56,00,00
1.28808687,0,43F,8,00,40,60,ff,4d,70,0c,00
1.289008877,0,440,8,ff,f0,00,00,ff,70,0c,00
1.289921047,0,153,8,00,80,10,ff,00,ff,00,00
1.290829369,0,329,8,84,73,7f,90,49,20,00,14
1.291732132,0,440,8,ff,00,00,00,ff,7c,0c,00
1.292637888,0,220,8,ff,03,ed,03,00,00,cd,0f
1.293542361,0,316,8,45,1a,88,0d,1a,17,00,00
1.294444268,0,545,8,dc,14,00,89,33,00,32,00
1.295347886,0,440,8,ff,50,00,00,ff,7c,0c,00
1.296245944,0,350,8,2a,13,43,7f,80,00,00,85
1.297144858,0,220,8,fd,03,e7,03,00,00,c1,0f
1.298045055,0,43F,8,00,40,60,ff,4d,74,0c,00
1.298948245,0,545,8,dc,14,00,89,31,00,32,00
1.29987239,0,350,8,2a,13,53,7f,80,00,00,95
1.300862392,0,690,8,00,00,01,00,00,00,00,00
1.301801505,0,59B,8,00,00,00,00,00,00,00,c4
1.302710254,0,350,8,2a,13,63,7f,80,00,00,a5
1.3036143,0,18F,8,fe,53,1a,00,00,56,00,00
1.304788618,0,4D0,8,00,ff,fa,00,00,00,00,00
1.305702927,0,545,8,dc,13,00,88,2f,00,30,00
1.306609111,0,220,8,ff,03,e9,03,02,00,c1,0f
1.307511445,0,329,8,ed,73,7f,90,49,20,00,14
1.308414636,0,440,8,ff,50,00,00,ff,78,0c,00
1.309319109,0,220,8,ff,03,ea,03,00,00,c1,0f
1.310221871,0,316,8,45,1a,8a,0d,1a,17,00,00
1.311127627,0,430,8,00,00,00,00,00,00,00,00
1.312031673,0,545,8,dc,13,00,89,2e,00,30,00
1.312934008,0,350,8,2a,13,93,7f,80,00,00,55
1.313834204,0,2A0,8,00,00,64,00,00,00,00,00
1.314738677,0,440,8,ff,f0,00,00,ff,74,0c,00
1.315644006,0,220,8,fd,03,ec,03,00,00,c7,0f
1.316563874,0,350,8,2a,13,a3,7f,80,00,00,65
1.317552166,0,545,8,dc,13,00,89,2f,00,32,00
1.318493417,0,1F1,8,00,00,00,00,00,00,00,00
1.319400883,0,350,8,2a,13,b3,7f,80,00,00,75
1.32032289,0,0A1,8,80,80,80,80,63,12,0d,00
1.321498064,0,545,8,dc,13,00,87,2f,00,32,00
1.322411945,0,440,8,ff,50,00,00,ff,78,0c,00
1.323317701,0,350,8,2a,13,c3,7f,80,00,00,05
1.324225595,0,329,8,0c,73,7f,90,49,20,00,14
1.325132207,0,220,8,fd,03,f5,03,00,00,c1,0f
1.326036252,0,1F1,8,00,00,00,00,00,00,00,00
1.326942863,0,350,8,2a,13,d3,7f,80,00,00,15
1.556080325,0,4F0,8,80,00,00,00,00,63,c6,14
1.557388925,0,440,8,ff,f0,00,00,ff,7c,0c,00
1.558332741,0,220,8,ff,03,e7,03,00,00,c1,0f
1.559246623,0,2A0,8,00,00,64,00,00,00,00,00
1.560153662,0,370,8,ff,20,00,00,ff,00,00,20
1.561059418,0,1F1,8,00,00,00,00,00,00,00,00
1.561966884,0,350,8,2a,13,f3,7f,80,00,00,35
1.562874779,0,153,8,00,80,10,ff,00,ff,00,00
1.563783956,0,59B,8,00,00,00,00,00,00,00,88
1.564685435,0,350,8,2a,13,03,7f,80,00,00,c5
1.565589481,0,0A1,8,80,80,80,80,63,37,0c,00
1.566493526,0,545,8,dc,14,00,88,31,00,32,00
1.567398855,0,440,8,ff,a0,00,00,ff,70,0c,00
1.568305466,0,5A2,4,09,00,00,00,00,00,00,00
1.56922619,0,329,8,40,73,7f,90,49,20,00,14
1.570233726,0,440,8,ff,f0,00,00,ff,7c,0c,00
1.57123613,0,350,8,2a,13,23,7f,80,00,00,e5
1.572147873,0,316,8,45,1a,88,0d,1a,17,00,00
1.573053201,0,545,8,dc,14,00,89,30,00,31,00
1.573956391,0,440,8,ff,00,00,00,ff,78,0c,00
1.57485616,0,4B1,8,00,00,00,00,00,00,00,00
1.575758923,0,260,8,15,1a,00,30,00,62,00,00
1.576662541,0,370,8,ff,20,00,00,ff,00,00,e4
1.577564448,0,4F0,8,80,00,00,00,00,63,c6,14
1.578466783,0,350,8,2a,13,43,7f,80,00,00,85
1.579363986,0,2A0,8,00,00,64,00,00,00,00,00
1.580266749,0,440,8,ff,a0,00,00,ff,7c,0c,00
1.581170366,0,350,8,2a,13,53,7f,80,00,00,95
1.582070135,0,0A1,8,80,80,80,80,63,82,0c,00
1.582986155,0,545,8,dc,13,00,86,2c,00,2c,00
1.583962045,0,220,8,ff,03,ef,03,00,00,c1,0f
1.584904151,0,350,8,2a,13,63,7f,80,00,00,a5
1.58582573,0,329,8,84,73,7f,90,49,20,00,14
1.586732341,0,440,8,ff,00,00,00,ff,78,0c,00
1.587893403,0,350,8,2a,13,73,7f,80,00,00,b5
1.588821396,0,4B1,8,00,00,00,00,00,00,00,00
1.589728863,0,4F0,8,80,00,00,00,00,63,c6,14
1.590637612,0,440,8,ff,50,00,00,ff,70,0c,00
1.591542513,0,350,8,2a,13,83,7f,80,00,00,45
1.592446559,0,260,8,15,1a,00,30,00,61,00,00
1.593355308,0,370,8,ff,20,00,00,ff,00,00,a8
1.594261064,0,440,8,ff,a0,00,00,ff,78,0c,00
1.595165537,0,350,8,2a,13,93,7f,80,00,00,55
1.59607001,0,329,8,ed,73,7f,90,49,20,00,14
1.596977905,0,690,8,00,00,01,00,00,00,00,00
1.597884088,0,350,8,2a,13,a3,7f,80,00,00,65
1.598791127,0,0A1,8,80,80,80,80,63,e2,0c,00
1.599713989,0,545,8,dc,13,00,88,32,00,33,00
1.600693301,0,220,8,ff,03,f5,03,00,00,c1,0f
1.601654223,0,350,8,2a,13,b3,7f,80,00,00,75
1.602561262,0,153,8,00,80,10,ff,00,ff,00,00
1.603466163,0,440,8,ff,50,00,00,ff,74,0c,00
1.604630218,0,545,8,dc,13,00,89,32,00,36,00
1.605555645,0,220,8,ff,03,e7,03,00,00,c1,0f
1.606460974,0,545,8,dc,14,00,89,35,00,36,00
1.60736673,0,153,8,00,80,10,ff,00,ff,00,00
1.608272913,0,350,8,2a,13,d3,7f,80,00,00,15
1.609176104,0,260,8,15,1a,00,30,00,60,00,00
1.610080149,0,370,8,ff,20,00,00,ff,00,00,6c
1.610982056,0,4F0,8,80,00,00,00,00,63,c6,14
1.611887385,0,153,8,00,80,10,ff,00,ff,00,00
1.612791002,0,428,8,05,00,00,80,65,08,02,00
1.61369462,0,440,8,ff,00,00,00,ff,70,0c,00
1.614598666,0,220,8,fd,03,ea,03,00,00,c1,0f
1.615501428,0,316,8,45,1a,7c,0d,1a,17,00,00
1.616423435,0,545,8,dc,14,00,88,37,00,37,00
1.617425411,0,1F1,8,00,00,00,00,00,00,00,00
1.618367945,0,350,8,2a,13,03,7f,80,00,00,c5
1.619271991,0,18F,8,fe,53,1a,00,00,56,00,00
1.620177319,0,440,8,ff,a0,00,00,ff,74,0c,00
1.621359763,0,153,8,00,80,10,ff,00,ff,00,00
1.622277065,0,350,8,2a,13,13,7f,80,00,00,d5
1.623185815,0,545,8,dc,14,00,89,36,00,34,00
1.624086867,0,4D0,8,00,ff,fa,00,00,00,00,00
1.624992195,0,350,8,2a,13,23,7f,80,00,00,e5
1.625891109,0,18F,8,fe,54,1a,00,00,56,00,00
1.626793444,0,43F,8,00,40,60,ff,4d,6c,0c,00
1.627694495,0,440,8,ff,00,00,00,ff,6c,0c,00
1.62859512,0,220,8,fd,03,e5,03,00,00,c1,0f
1.629497882,0,329,8,40,73,7f,90,49,20,00,14
1.630397224,0,59B,8,00,00,00,00,00,00,00,00
1.631300841,0,1F1,8,00,00,00,00,00,00,00,00
1.632217716,0,0A0,8,45,4e,82,0d,00,ad,00,00
1.633143999,0,545,8,dc,14,00,88,30,00,34,00
1.634126732,0,440,8,ff,a0,00,00,ff,70,0c,00
1.635064561,0,350,8,2a,13,53,7f,80,00,00,95
1.635967752,0,2A0,8,00,00,64,00,00,00,00,00
1.636870086,0,440,8,ff,f0,00,00,ff,6c,0c,00
1.638050392,0,430,8,00,00,00,00,00,00,00,00
1.638963418,0,350,8,2a,13,63,7f,80,00,00,a5
1.639868746,0,545,8,dc,14,00,89,33,00,36,00
1.640774502,0,440,8,ff,00,00,00,ff,74,0c,00
1.641677692,0,350,8,2a,13,73,7f,80,00,00,b5
1.642579172,0,18F,8,fe,53,1a,00,00,56,00,00
1.643481507,0,43F,8,00,40,60,ff,4d,70,0c,00
1.64438598,0,4F0,8,80,00,00,00,00,63,c6,14
1.645292591,0,1F1,8,00,00,00,00,00,00,00,00
1.646196637,0,428,8,05,00,00,80,65,08,02,00
1.647097689,0,220,8,ff,03,f5,03,00,00,c1,0f
1.648015419,0,350,8,2a,13,93,7f,80,00,00,55
1.648921602,0,316,8,45,1a,86,0d,1a,17,00,00
1.649840616,0,545,8,dc,14,00,88,35,00,31,00
1.65082848,0,440,8,ff,f0,00,00,ff,70,0c,00
1.651769303,0,220,8,fd,03,ea,03,00,00,c7,0f
1.652679335,0,2A0,8,00,00,64,00,00,00,00,00
1.653585947,0,440,8,ff,00,00,00,ff,70,0c,00
1.654756416,0,220,8,ff,03,f2,03,00,00,c1,0f
1.655670297,0,350,8,2a,13,b3,7f,80,00,00,75
1.656578192,0,153,8,00,80,10,ff,00,ff,00,00
1.657482665,0,440,8,ff,50,00,00,ff,70,0c,00
1.658385,0,350,8,2a,13,c3,7f,80,00,00,05
1.659289045,0,0A1,8,80,80,80,80,63,b7,0b,00
1.660190097,0,545,8,dc,14,00,89,32,00,33,00
1.661091577,0,153,8,00,80,10,ff,00,ff,00,00
1.661993912,0,350,8,2a,13,d3,7f,80,00,00,15
1.662896246,0,329,8,ed,73,7f,90,49,20,00,14
1.663817825,0,59B,8,00,00,00,00,00,00,00,c4
1.664808683,0,350,8,2a,13,e3,7f,80,00,00,25
1.665720426,0,428,8,05,00,00,80,65,08,02,00
1.666643716,0,429,8,55,02,00,00,00,00,2d,03
1.667636284,0,545,8,dc,14,00,88,30,00,2e,00
1.668577963,0,350,8,2a,13,f3,7f,80,00,00,35
1.669482863,0,260,8,15,1a,00,30,00,61,00,00
1.670385626,0,370,8,ff,20,00,00,ff,00,00,e4
1.899955866,0,220,8,ff,03,f9,03,00,00,c1,0f
1.901273446,0,350,8,2a,13,03,7f,80,00,00,c5
1.90219417,0,329,8,ed,73,80,90,49,20,00,14
1.903108907,0,545,8,dc,13,00,89,2d,00,2e,00
1.904079237,0,350,8,2a,13,13,7f,80,00,00,d5
1.905053417,0,0A1,8,80,80,80,80,63,01,0d,00
1.905969436,0,545,8,dc,13,00,89,2d,00,2e,00
1.906880324,0,220,8,fd,03,f1,03,00,00,c1,0f
1.907789074,0,350,8,2a,13,23,7f,80,00,00,e5
1.908699106,0,329,8,0c,73,7f,90,49,20,00,14
1.909607001,0,440,8,ff,00,00,00,ff,6c,0c,00
1.910513612,0,545,8,dc,13,00,8a,2d,00,30,00
1.911422789,0,220,8,fd,03,f5,03,00,00,c1,0f
1.91232769,0,545,8,dc,13,00,88,2d,00,30,00
1.91324542,0,440,8,ff,50,00,00,ff,78,0c,00
1.914147755,0,350,8,2a,13,43,7f,80,00,00,85
1.915052228,0,260,8,15,1a,00,30,00,61,00,00
1.915969958,0,370,8,ff,20,00,00,ff,00,00,a8
1.916938578,0,1F1,8,00,00,00,00,00,00,00,00
1.91788881,0,350,8,2a,13,53,7f,80,00,00,95
1.918800125,0,329,8,0c,73,7f,90,49,20,00,14
1.919708447,0,440,8,ff,f0,00,00,ff,70,0c,00
1.920880627,0,220,8,fd,03,f9,03,00,00,c1,0f
1.921844115,0,0A1,8,80,80,80,80,63,89,0c,00
1.922756714,0,545,8,dc,13,00,89,2e,00,2f,00
1.923661615,0,1F1,8,00,00,00,00,00,00,00,00
1.924568226,0,350,8,2a,13,73,7f,80,00,00,b5
1.925471416,0,220,8,fd,03,f4,03,00,00,c1,0f
1.926380593,0,59B,8,00,00,00,00,00,00,00,88
1.927285494,0,350,8,2a,13,83,7f,80,00,00,45
1.928191678,0,220,8,ff,03,e5,03,00,00,c1,0f
1.929109835,0,545,8,dc,13,00,88,2e,00,2f,00
1.930015592,0,220,8,ff,03,f2,03,00,00,d4,0f
1.930916643,0,350,8,2a,13,93,7f,80,00,00,55
1.931819406,0,260,8,15,1a,00,30,00,61,00,00
1.93274184,0,370,8,ff,20,00,00,ff,00,00,6c
1.933733981,0,440,8,ff,f0,00,00,ff,74,0c,00
1.934674804,0,153,8,00,80,10,ff,00,ff,00,00
1.935583126,0,429,8,55,02,00,00,00,00,2d,03
1.936494869,0,440,8,ff,00,00,00,ff,7c,0c,00
1.937643956,0,1F1,8,00,00,00,00,00,00,00,00
1.938592904,0,0A0,8,44,4e,86,0d,00,ad,00,00
1.939497805,0,153,8,00,80,10,ff,00,ff,00,00
1.940398857,0,4F0,8,80,00,00,00,00,63,c6,14
1.941305896,0,350,8,2a,13,c3,7f,80,00,00,05
1.942212935,0,260,8,15,1a,00,30,00,61,00,00
1.943115698,0,440,8,ff,a0,00,00,ff,68,0c,00
1.944017605,0,153,8,00,80,10,ff,00,ff,00,00
1.945069188,0,1F1,8,00,00,00,00,00,00,00,00
1.946640363,0,545,8,dc,14,00,88,33,00,33,00
1.947561087,0,220,8,ff,03,fa,03,00,00,c1,0f
1.948477962,0,350,8,2a,13,e3,7f,7f,00,00,da
1.949386283,0,260,8,15,1a,00,30,00,61,00,00
1.950317271,0,43F,8,00,40,60,ff,4d,70,0c,00
1.951342768,0,440,8,ff,00,00,00,ff,78,0c,00
1.952299414,0,4D0,8,00,ff,fa,00,00,00,00,00
1.953213723,0,4F0,8,80,00,00,00,00,63,c6,14
1.95438462,0,440,8,ff,50,00,00,ff,78,0c,00
1.955391728,0,220,8,ff,03,f5,03,00,00,cd,0f
1.956306037,0,0A0,8,45,4e,86,0d,00,ad,00,00
1.957219063,0,545,8,dc,14,00,8a,32,00,35,00
1.958125675,0,440,8,ff,a0,00,00,ff,74,0c,00
1.959032714,0,350,8,2a,13,13,7f,7f,00,00,2a
1.959968833,0,18F,8,fe,54,1a,00,00,56,00,00
1.960875444,0,440,8,ff,f0,00,00,ff,74,0c,00
1.961782483,0,220,8,ff,03,e5,03,00,00,c1,0f
1.962685673,0,350,8,2a,13,23,7f,80,00,00,e5
1.963593995,0,545,8,dc,14,00,88,34,00,38,00
1.964495902,0,440,8,ff,00,00,00,ff,78,0c,00
1.965400375,0,350,8,2a,13,33,7f,80,00,00,f5
1.966321099,0,153,8,00,80,10,ff,00,ff,00,00
1.967306825,0,4F0,8,80,00,00,00,00,63,c6,14
1.968253635,0,545,8,dc,14,00,89,34,00,35,00
1.96916324,0,350,8,2a,13,43,7f,80,00,00,85
1.970073273,0,428,8,05,00,00,80,65,08,02,00
1.971250584,0,220,8,ff,03,f9,03,00,00,c7,0f
1.972179861,0,350,8,2a,13,53,7f,80,00,00,95
1.973087755,0,0A0,8,45,4e,86,0d,00,ad,00,00
1.973989235,0,1F1,8,00,00,00,00,00,00,00,00
1.974893708,0,440,8,ff,f0,00,00,ff,70,0c,00
1.975810155,0,220,8,fd,03,e7,03,00,00,c1,0f
