time,type,id,num,d0,d1,d2,d3,d4,d5,d6,d7
1.24218625,0,220,8,31,04,d5,03,00,00,d4,0f
1.243088157,0,2B0,5,d5,ff,00,07,78,0f,00,00
1.243988781,0,43F,8,00,40,60,ff,8a,1c,0c,00
1.244887695,0,1F1,8,00,00,00,00,00,00,00,00
1.24578276,0,545,8,dc,0d,00,87,48,00,49,00
1.246677397,0,2B0,5,d5,ff,00,07,69,00,d4,0f
1.247574173,0,59B,8,00,00,00,00,00,00,00,c4
1.248476508,0,545,8,dc,0d,00,87,48,00,44,00
1.249384829,0,220,8,30,04,e4,03,00,00,e0,0f
1.250492007,0,2B0,5,d5,ff,00,07,5a,00,44,00
1.251749289,0,260,8,11,13,00,30,00,5e,00,00
1.252874428,0,1F1,8,00,00,00,00,00,00,00,00
1.253879398,0,429,8,54,02,00,00,00,00,2d,03
1.254873249,0,440,8,ff,50,00,00,ff,1c,0c,00
1.255865818,0,350,8,16,13,a3,7e,85,00,00,5d
1.256858814,0,220,8,33,04,da,03,00,00,c7,0f
1.257848816,0,2B0,5,d5,ff,00,07,3c,00,00,5d
1.258836253,0,0A0,8,34,7d,56,0c,00,ad,00,00
1.259826255,0,4D0,8,00,ff,fa,00,00,00,00,00
1.260817968,0,429,8,54,02,00,00,00,00,2d,03
1.261806688,0,220,8,30,04,e2,03,00,00,c1,0f
1.262797545,0,2A0,8,00,00,76,00,00,00,00,00
1.263788831,0,545,8,dc,0d,00,87,40,00,41,00
1.26479209,0,220,8,30,04,e2,03,00,00,c1,0f
1.265918085,0,440,8,ff,00,00,00,ff,14,0c,00
1.267000459,0,153,8,00,80,10,ff,00,ff,00,00
1.268155961,0,429,8,54,02,00,00,00,00,2d,03
1.269227216,0,2B0,5,d5,ff,00,07,0f,ff,00,00
1.270163763,0,0A1,8,80,80,80,80,65,75,0b,00
1.271082776,0,545,8,dc,0d,00,87,40,00,3f,00
1.271996657,0,153,8,00,80,10,ff,00,ff,00,00
1.272909255,0,370,8,ff,20,00,00,ff,00,00,a8
1.273820143,0,350,8,16,13,f3,7e,85,00,00,0d
1.274729748,0,1F1,8,00,00,00,00,00,00,00,00
1.275636787,0,2B0,5,d5,ff,00,07,e1,00,00,00
1.276547247,0,316,8,45,12,64,0c,12,0f,00,00
1.277456424,0,545,8,dc,0d,00,87,3e,00,3a,00
1.278371589,0,2B0,5,d5,ff,00,07,d2,0f,00,00
1.279282476,0,4F0,8,80,00,00,00,00,7d,c7,14
1.280207049,0,2A0,8,00,00,76,00,00,00,00,00
1.281142313,0,545,8,dc,0c,00,87,39,00,37,00
1.282135736,0,1F1,8,00,00,00,00,00,00,00,00
1.283087251,0,59B,8,00,00,00,00,00,00,00,88
1.284012678,0,350,8,16,13,23,7e,85,00,00,dd
1.285172029,0,545,8,dc,0c,00,87,39,00,37,00
1.286131669,0,2B0,5,d5,ff,00,07,b4,00,00,dd
1.287054958,0,0A1,8,80,80,80,80,65,bf,0b,00
1.288111246,0,545,8,dc,0d,00,87,36,00,37,00
1.289034535,0,4B1,8,b0,28,eb,f9,00,00,00,bc
1.289947561,0,370,8,ff,20,00,00,ff,00,00,6c
1.2908546,0,329,8,85,b2,7e,90,09,20,00,14
1.291765488,0,220,8,30,04,dc,03,00,00,da,0f
1.292676804,0,2B0,5,d5,ff,00,07,96,20,00,14
1.293603514,0,316,8,45,12,6a,0c,12,0f,00,00
1.29460378,0,545,8,dc,0c,00,87,36,00,36,00
1.295567269,0,429,8,54,02,00,00,00,00,2d,03
1.296478584,0,1F1,8,00,00,00,00,00,00,00,00
1.297390755,0,260,8,10,12,00,30,00,5f,00,00
1.298299505,0,220,8,33,04,df,03,00,00,da,0f
1.299209965,0,2B0,5,d5,ff,00,07,78,5f,00,00
1.300124701,0,440,8,ff,a0,00,00,ff,28,0c,00
1.30103174,0,350,8,16,13,73,7e,85,00,00,8d
1.302358728,0,429,8,54,02,00,00,00,00,2d,03
1.303324783,0,430,8,00,00,00,00,00,00,00,00
1.304239519,0,0A1,8,80,80,80,80,65,09,0a,00
1.305153401,0,545,8,dc,0c,00,87,35,00,35,00
1.306061723,0,220,8,30,04,dc,03,00,00,da,0f
1.306968762,0,370,8,ff,20,00,00,ff,00,00,20
1.307872807,0,220,8,31,04,d9,03,00,00,c1,0f
1.308778563,0,545,8,dc,0c,00,87,34,00,36,00
1.309685174,0,2B0,5,d5,ff,00,07,4b,41,98,17
1.310592641,0,4D0,8,00,ff,fa,00,00,00,00,00
1.31151422,0,545,8,dc,0c,00,87,34,00,39,00
1.31242468,0,220,8,30,04,e5,03,00,00,c1,0f
1.313337279,0,4F0,8,80,00,00,00,00,7d,c7,14
1.314273398,0,260,8,10,12,00,30,00,5e,00,00
1.315270242,0,220,8,2c,04,e2,03,00,00,d4,0f
1.316220474,0,429,8,54,02,00,00,00,00,2d,03
1.31712794,0,153,8,00,80,10,ff,00,ff,00,00
1.318279166,0,4D0,8,00,ff,fa,00,00,00,00,00
1.319344862,0,59B,8,00,00,00,00,00,00,00,4c
1.320271145,0,2B0,5,d5,ff,00,07,1e,00,cd,0f
1.32118802,0,0A1,8,80,80,80,80,65,4d,0b,00
1.322102756,0,545,8,dc,0c,00,87,3b,00,3c,00
1.323015355,0,429,8,54,02,00,00,00,00,2d,03
1.323923677,0,43F,8,00,40,60,ff,8a,2c,0c,00
1.324832426,0,260,8,10,13,00,30,00,60,00,00
1.325742886,0,545,8,dc,0c,00,87,3b,00,3f,00
1.326666176,0,2B0,5,d5,ff,00,07,f0,60,00,00
1.327577491,0,440,8,ff,a0,00,00,ff,2c,0c,00
1.328488379,0,545,8,dc,0d,00,87,3e,00,3f,00
1.329402688,0,429,8,54,02,00,00,00,00,2d,03
1.330334531,0,2B0,5,d5,ff,00,07,e1,00,3f,00
1.331321112,0,260,8,10,13,00,30,00,60,00,00
1.332279896,0,545,8,dc,0d,00,87,3e,00,40,00
1.333195916,0,2B0,5,d5,ff,00,07,d2,60,00,00
1.334105948,0,440,8,ff,00,00,00,ff,2c,0c,00
1.335283688,0,545,8,dc,0d,00,86,3f,00,40,00
1.336231353,0,429,8,54,02,00,00,00,00,2d,03
1.337148228,0,2B0,5,d5,ff,00,07,c3,00,da,0f
1.338064675,0,0A0,8,33,7d,58,0c,00,ad,00,00
1.338979412,0,4B1,8,b0,28,eb,f9,00,00,00,bc
1.3398903,0,1F1,8,00,00,00,00,00,00,00,00
1.34080076,0,370,8,ff,20,00,00,ff,00,00,a8
1.341712503,0,2A0,8,00,00,76,00,00,00,00,00
1.342649905,0,545,8,dc,0d,00,87,43,00,44,00
1.343564641,0,220,8,2f,04,dd,03,00,00,c1,0f
1.344489641,0,440,8,ff,f0,00,00,ff,24,0c,00
1.345403523,0,545,8,dc,0d,00,87,43,00,4a,00
1.346313555,0,1F1,8,00,00,00,00,00,00,00,00
1.347244543,0,4F0,8,80,00,00,00,00,7d,c7,14
1.3482354,0,18F,8,fe,40,13,00,00,4f,00,00
1.349187342,0,545,8,dc,0d,00,86,49,00,4a,00
1.564663198,0,429,8,54,02,00,00,00,00,2d,03
1.568057003,0,440,8,ff,50,00,00,ff,2c,0c,00
1.571561141,0,350,8,16,13,73,7e,85,00,00,8d
1.574967776,0,430,8,00,00,00,00,00,00,00,00
1.577103017,0,2B0,5,d5,ff,00,07,78,00,00,00
1.578533923,0,316,8,45,13,46,0c,13,0f,00,00
1.579866471,0,545,8,dc,0d,00,87,48,00,49,00
1.581137865,0,429,8,54,02,00,00,00,00,2d,03
1.582335276,0,220,8,34,04,d9,03,00,00,d4,0f
1.583538247,0,329,8,85,b1,7e,90,09,20,00,14
1.584931093,0,545,8,dc,0d,00,87,48,00,4a,00
1.586376111,0,1F1,8,00,00,00,00,00,00,00,00
1.587529047,0,440,8,ff,00,00,00,ff,24,0c,00
1.58857721,0,153,8,00,80,10,ff,00,ff,00,00
1.58956764,0,429,8,54,02,00,00,00,00,2d,03
1.590553794,0,2B0,5,d5,ff,00,07,4b,ff,00,00
1.591545507,0,0A1,8,80,80,80,80,65,5d,0b,00
1.592523963,0,545,8,dc,0d,00,87,49,00,49,00
1.593448535,0,153,8,00,80,10,ff,00,ff,00,00
1.594360278,0,440,8,ff,a0,00,00,ff,24,0c,00
1.595269883,0,545,8,dc,0d,00,87,48,00,49,00
1.59617906,0,428,8,05,00,00,80,65,08,02,00
1.59708781,0,2B0,5,d5,ff,00,07,2d,00,2d,03
1.597993566,0,0A0,8,35,7d,58,0c,00,ad,00,00
1.598902316,0,545,8,dc,0d,00,87,48,00,47,00
1.599989822,0,2B0,5,d5,ff,00,07,1e,ad,00,00
1.601017885,0,1F1,8,00,00,00,00,00,00,00,00
1.602343162,0,260,8,11,13,00,30,00,5f,00,00
1.603279281,0,545,8,dc,0d,00,87,46,00,47,00
1.604190597,0,429,8,54,02,00,00,00,00,2d,03
1.60509678,0,440,8,ff,50,00,00,ff,18,0c,00
1.605980299,0,350,8,16,13,f3,7e,85,00,00,0d
1.606859968,0,545,8,dc,0d,00,87,46,00,43,00
1.607791811,0,4F0,8,80,00,00,00,00,7d,c7,14
1.608709541,0,2A0,8,00,00,76,00,00,00,00,00
1.609617863,0,545,8,dc,0d,00,87,42,00,40,00
1.610525757,0,220,8,30,04,da,03,00,00,c7,0f
1.611434507,0,370,8,ff,20,00,00,ff,00,00,6c
1.612341546,0,545,8,dc,0d,00,87,42,00,40,00
1.613247302,0,220,8,33,04,dc,03,00,00,cd,0f
1.614162038,0,2B0,5,d5,ff,00,07,d2,00,40,00
1.615329942,0,260,8,10,13,00,30,00,61,00,00
1.616437547,0,4F0,8,80,00,00,00,00,7d,c7,14
1.61750025,0,429,8,54,02,00,00,00,00,2d,03
1.618878983,0,2B0,5,d5,ff,00,07,c3,00,cd,0f
1.619956226,0,260,8,10,13,00,30,00,61,00,00
1.621017217,0,220,8,2f,04,e1,03,00,00,c1,0f
1.622079065,0,2B0,5,d5,ff,00,07,b4,61,00,00
1.623154596,0,440,8,ff,a0,00,00,ff,1c,0c,00
1.624266051,0,350,8,16,13,43,7e,85,00,00,bd
1.625336451,0,429,8,54,02,00,00,00,00,2d,03
1.626399153,0,220,8,31,04,d5,03,00,00,c7,0f
1.627462711,0,18F,8,fe,40,13,00,00,4f,00,00
1.628521564,0,545,8,dc,0d,00,87,40,00,41,00
1.629581701,0,220,8,34,04,d9,03,00,00,d4,0f
1.630637989,0,370,8,ff,20,00,00,ff,00,00,20
1.631705823,0,220,8,30,04,e2,03,00,00,e0,0f
1.632753558,0,545,8,dc,0d,00,87,40,00,3d,00
1.633963371,0,2B0,5,d5,ff,00,07,87,00,2d,03
1.635289931,0,440,8,ff,50,00,00,ff,1c,0c,00
1.636413787,0,545,8,dc,0d,00,87,40,00,3d,00
1.637477345,0,220,8,30,04,df,03,00,00,cd,0f
1.639060921,0,690,8,00,00,00,00,20,00,00,00
1.640138164,0,260,8,10,12,00,30,00,60,00,00
1.641246624,0,1F1,8,00,00,00,00,00,00,00,00
1.642315314,0,429,8,54,02,00,00,00,00,2d,03
1.643378444,0,153,8,00,80,10,ff,00,ff,00,00
1.644439008,0,545,8,dc,0c,00,87,3c,00,3a,00
1.645497434,0,153,8,00,80,10,ff,00,ff,00,00
1.646556288,0,2B0,5,d5,ff,00,07,5a,00,e0,0f
1.647620701,0,0A1,8,80,80,80,80,65,bf,0b,00
1.648678271,0,153,8,00,80,10,ff,00,ff,00,00
1.649727289,0,429,8,54,02,00,00,00,00,2d,03
1.650947366,0,370,8,ff,20,00,00,ff,00,00,e4
1.65224228,0,220,8,2f,04,dc,03,00,00,d4,0f
1.653322516,0,545,8,dc,0c,00,87,39,00,3b,00
1.654399331,0,2B0,5,d5,ff,00,07,3c,00,d4,0f
1.655461606,0,440,8,ff,a0,00,00,ff,28,0c,00
1.656520887,0,545,8,dc,0c,00,87,3a,00,3d,00
1.657584445,0,4B1,8,b0,28,eb,f9,00,00,00,bc
1.658642443,0,2B0,5,d5,ff,00,07,2d,00,00,00
1.659753897,0,260,8,10,13,00,30,00,60,00,00
1.660713109,0,545,8,dc,0c,00,87,3a,00,3d,00
1.661631695,0,2B0,5,d5,ff,00,07,1e,60,00,00
1.66254301,0,440,8,ff,00,00,00,ff,24,0c,00
1.663453898,0,545,8,dc,0c,00,87,3c,00,3c,00
1.664360082,0,429,8,54,02,00,00,00,00,2d,03
1.665285937,0,2B0,5,d5,ff,00,07,0f,00,00,00
1.666282782,0,18F,8,fe,40,13,00,00,4f,00,00
1.667232586,0,220,8,2d,04,dc,03,00,00,da,0f
1.668419306,0,2B0,5,d5,ff,00,07,f0,4f,00,00
1.669388353,0,370,8,ff,20,00,00,ff,00,00,a8
1.670317202,0,329,8,ed,b1,7e,90,09,20,00,14
1.671233222,0,545,8,dc,0c,00,87,3b,00,39,00
1.672146248,0,4B1,8,b0,28,eb,f9,00,00,00,bc
1.67306184,0,440,8,ff,f0,00,00,ff,20,0c,00
1.673976576,0,545,8,dc,0c,00,87,3b,00,3d,00
1.674902432,0,220,8,34,04,e5,03,00,00,cd,0f
1.675824438,0,4F0,8,80,00,00,00,00,7d,c7,14
1.676733616,0,18F,8,fe,40,13,00,00,4f,00,00
1.677644931,0,545,8,dc,0c,00,87,3c,00,3d,00
1.678555391,0,429,8,54,02,00,00,00,00,2d,03
1.679464141,0,43F,8,00,40,60,ff,8a,28,0c,00
1.680389569,0,350,8,16,13,33,7e,85,00,00,cd
1.681379999,0,220,8,30,04,da,03,00,00,da,0f
1.682334079,0,4F0,8,80,00,00,00,00,7d,c7,14
1.68324796,0,0A0,8,33,7d,58,0c,00,ad,00,00
1.684160131,0,545,8,dc,0c,00,87,41,00,42,00
1.68536695,0,429,8,54,02,00,00,00,00,2d,03
1.686315044,0,220,8,31,04,d9,03,00,00,cd,0f
1.687231918,0,329,8,0c,b1,7e,90,09,20,00,14
1.688147083,0,59B,8,00,00,00,00,00,00,00,4c
1.689060536,0,220,8,31,04,e5,03,00,00,cd,0f
1.689991096,0,440,8,ff,00,00,00,ff,20,0c,00
1.690911392,0,220,8,2f,04,e2,03,00,00,d4,0f
1.691820569,0,429,8,54,02,00,00,00,00,2d,03
1.692731029,0,2B0,5,d5,ff,00,07,87,00,d4,0f
1.693740276,0,18F,8,fe,40,13,00,00,4f,00,00
1.694659717,0,545,8,dc,0d,00,87,41,00,41,00
1.695572743,0,153,8,00,80,10,ff,00,ff,00,00
1.696483203,0,440,8,ff,a0,00,00,ff,24,0c,00
1.697412907,0,545,8,dc,0d,00,87,40,00,41,00
1.698405475,0,429,8,54,02,00,00,00,00,2d,03
1.699359128,0,2B0,5,d5,ff,00,07,69,00,41,00
1.907343466,0,0A0,8,33,7d,56,0c,00,ad,00,00
1.910716744,0,1F1,8,00,00,00,00,00,00,00,00
1.914131504,0,545,8,dc,0d,00,87,40,00,42,00
1.917543699,0,43F,8,00,40,60,ff,8a,24,0c,00
1.92016774,0,2A0,8,00,00,76,00,00,00,00,00
1.921635424,0,545,8,dc,0d,00,87,41,00,42,00
1.923018861,0,429,8,54,02,00,00,00,00,2d,03
1.924256471,0,440,8,ff,50,00,00,ff,24,0c,00
1.925462863,0,430,8,00,00,00,00,00,00,00,00
1.926663268,0,545,8,dc,0d,00,87,41,00,43,00
1.927675508,0,4F0,8,80,00,00,00,00,7d,c7,14
1.928584257,0,18F,8,fe,40,13,00,00,4f,00,00
1.92948702,0,545,8,dc,0d,00,87,42,00,43,00
1.930388072,0,220,8,33,04,df,03,00,00,da,0f
1.931288696,0,440,8,ff,f0,00,00,ff,2c,0c,00
1.932189748,0,545,8,dc,0d,00,87,42,00,42,00
1.933087807,0,1F1,8,00,00,00,00,00,00,00,00
1.934002543,0,2B0,5,d5,ff,00,07,1e,00,42,00
1.935264957,0,316,8,45,13,54,0c,13,0f,00,00
1.936422169,0,545,8,dc,0d,00,87,41,00,42,00
1.937338616,0,429,8,54,02,00,00,00,00,2d,03
1.93825934,0,43F,8,00,40,60,ff,8a,20,0c,00
1.939173649,0,2A0,8,00,00,76,00,00,00,00,00
1.940084109,0,4B1,8,b0,28,eb,f9,00,00,00,bc
1.940993714,0,1F1,8,00,00,00,00,00,00,00,00
1.941901608,0,440,8,ff,a0,00,00,ff,20,0c,00
1.942807792,0,4F0,8,80,00,00,00,00,7d,c7,14
1.943713976,0,429,8,54,02,00,00,00,00,2d,03
1.944622298,0,2B0,5,d5,ff,00,07,e1,00,e0,0f
1.945526343,0,18F,8,fe,40,13,00,00,4f,00,00
1.946426967,0,545,8,dc,0d,00,87,3f,00,40,00
1.947338283,0,1F1,8,00,00,00,00,00,00,00,00
1.948412532,0,440,8,ff,00,00,00,ff,28,0c,00
1.949377731,0,220,8,2f,04,d7,03,00,00,da,0f
1.950281776,0,428,8,05,00,00,80,65,08,02,00
1.951208059,0,429,8,54,02,00,00,00,00,2d,03
1.952417872,0,316,8,45,13,5c,0c,13,0f,00,00
1.95332876,0,545,8,dc,0d,00,87,3f,00,3e,00
1.954250766,0,220,8,2f,04,d5,03,00,00,e0,0f
1.955157378,0,4F0,8,80,00,00,00,00,7d,c7,14
1.956061423,0,18F,8,fe,40,13,00,00,4f,00,00
1.956967179,0,220,8,31,04,e1,03,00,00,da,0f
1.957872935,0,429,8,54,02,00,00,00,00,2d,03
1.958779974,0,153,8,00,80,10,ff,00,ff,00,00
1.959686158,0,545,8,dc,0d,00,87,3d,00,3b,00
1.960588493,0,153,8,00,80,10,ff,00,ff,00,00
1.961493394,0,2B0,5,d5,ff,00,07,96,00,00,00
1.96239915,0,0A1,8,80,80,80,80,65,f1,09,00
1.963302767,0,153,8,00,80,10,ff,00,ff,00,00
1.964214938,0,429,8,54,02,00,00,00,00,2d,03
1.965304582,0,370,8,ff,20,00,00,ff,00,00,e4
1.966321954,0,2A0,8,00,00,76,00,00,00,00,00
1.96723498,0,545,8,dc,0c,00,87,3a,00,3b,00
1.96847259,0,153,8,00,80,10,ff,00,ff,00,00
1.969569505,0,316,8,45,13,5e,0c,13,0f,00,00
1.970486379,0,545,8,dc,0c,00,87,3a,00,3c,00
1.97139855,0,429,8,54,02,00,00,00,00,2d,03
1.972306017,0,2B0,5,d5,ff,00,07,69,00,3c,00
1.973215194,0,2A0,8,00,00,76,00,00,00,00,00
1.974124371,0,545,8,dc,0c,00,87,3a,00,3c,00
1.975034404,0,2B0,5,d5,ff,00,07,5a,00,00,00
1.975943581,0,43F,8,00,40,60,ff,8a,24,0c,00
1.976823678,0,1F1,8,00,00,00,00,00,00,00,00
1.977705914,0,429,8,54,02,00,00,00,00,2d,03
1.978586866,0,2B0,5,d5,ff,00,07,4b,00,c1,0f
1.97947124,0,0A1,8,80,80,80,80,65,8f,0b,00
1.980353475,0,220,8,34,04,dc,03,00,00,c7,0f
1.981439698,0,2B0,5,d5,ff,00,07,3c,8f,0b,00
1.982429273,0,370,8,ff,20,00,00,ff,00,00,a8
1.983320917,0,329,8,0c,b1,7e,90,09,20,00,14
1.984236936,0,545,8,dc,0c,00,87,3e,00,3f,00
1.98553741,0,220,8,30,04,e5,03,00,00,d4,0f
1.986506886,0,440,8,ff,f0,00,00,ff,20,0c,00
1.987423333,0,545,8,dc,0c,00,87,3e,00,3f,00
1.988339353,0,220,8,2c,04,e1,03,00,00,cd,0f
1.989255372,0,4F0,8,80,00,00,00,00,7d,c7,14
1.990170109,0,18F,8,fe,40,13,00,00,4f,00,00
