time,type,id,num,d0,d1,d2,d3,d4,d5,d6,d7
5.722355838,0,0A0,8,42,54,24,0d,00,ad,00,00
5.723263304,0,545,8,dc,13,00,89,65,00,66,00
5.724157086,0,440,8,ff,00,00,00,ff,20,0c,00
5.725041888,0,429,8,55,02,00,00,00,00,2d,03
5.725923695,0,545,8,dc,13,00,8a,65,00,6a,00
5.726811063,0,220,8,ff,03,f4,03,00,00,c1,0f
5.727696292,0,350,8,1b,13,a3,7f,81,00,00,55
5.728579382,0,1F1,8,00,00,00,00,00,00,00,00
5.729463756,0,4F0,8,80,00,00,00,00,63,c6,14
5.730350696,0,440,8,ff,a0,00,00,ff,1c,0c,00
5.731236352,0,429,8,55,02,00,00,00,00,2d,03
5.732148523,0,2A0,8,00,00,65,00,00,00,00,00
5.73311586,0,220,8,ff,03,ea,03,00,00,c1,0f
5.734027603,0,2B0,5,d9,ff,00,07,12,1c,0c,00
5.734917964,0,350,8,1b,13,c3,7f,81,00,00,35
5.735804476,0,4B1,8,00,00,00,00,00,00,00,00
5.736944582,0,43F,8,00,40,60,ff,4f,1c,0c,00
5.737884978,0,429,8,55,02,00,00,00,00,2d,03
5.738794155,0,316,8,45,19,24,0d,19,13,00,00
5.739684516,0,545,8,dc,13,00,8a,6b,00,6b,00
5.740570173,0,440,8,ff,50,00,00,ff,24,0c,00
5.741456257,0,350,8,1b,13,e3,7f,81,00,00,15
5.742340203,0,2A0,8,00,00,65,00,00,00,00,00
5.743226287,0,545,8,dc,13,00,89,6a,00,6c,00
5.744109806,0,428,8,05,00,00,80,65,08,02,00
5.744994607,0,316,8,45,19,22,0d,19,13,00,00
5.745880264,0,545,8,dc,13,00,89,6a,00,6c,00
5.746767203,0,43F,8,00,40,60,ff,4f,18,0c,00
5.747653287,0,350,8,1b,13,03,7f,81,00,00,f5
5.748558188,0,2A0,8,00,00,65,00,00,00,00,00
5.749528519,0,4F0,8,80,00,00,00,00,63,c6,14
5.750457368,0,2B0,5,d9,ff,00,07,47,20,0c,00
5.751350294,0,220,8,fd,03,f5,03,00,00,c1,0f
5.752240655,0,329,8,ed,7b,7f,90,09,20,00,14
5.753133582,0,43F,8,00,40,60,ff,4f,1c,0c,00
5.754166349,0,350,8,1b,13,23,7f,81,00,00,d5
5.755078092,0,0A1,8,80,80,80,80,63,ef,0b,00
5.755968025,0,430,8,00,00,00,00,00,00,00,00
5.756856248,0,440,8,ff,a0,00,00,ff,18,0c,00
5.757744043,0,429,8,55,02,00,00,00,00,2d,03
5.758630555,0,316,8,45,19,22,0d,19,13,00,00
5.759518349,0,545,8,dc,13,00,89,6d,00,6c,00
5.760403151,0,220,8,ff,03,f5,03,00,00,c1,0f
5.761289663,0,350,8,1b,13,43,7f,81,00,00,b5
5.762177885,0,4F0,8,80,00,00,00,00,63,c6,14
5.763066108,0,370,8,ff,20,00,00,ff,00,00,20
5.763953903,0,429,8,55,02,00,00,00,00,2d,03
5.764843408,0,153,8,00,80,10,ff,00,ff,00,00
5.765749592,0,545,8,dc,13,00,89,6b,00,69,00
5.76671308,0,2B0,5,d9,ff,00,07,fc,1c,0c,00
5.767644495,0,220,8,ff,03,ea,03,00,00,c1,0f
5.768537849,0,4F0,8,80,00,00,00,00,63,c6,14
5.769432059,0,153,8,00,80,10,ff,00,ff,00,00
5.770451569,0,429,8,55,02,00,00,00,00,2d,03
5.771399234,0,0A1,8,80,80,80,80,63,82,0c,00
5.772299859,0,220,8,ff,03,f5,03,00,00,c1,0f
5.773192785,0,440,8,ff,f0,00,00,ff,20,0c,00
5.774078442,0,350,8,1b,13,83,7f,81,00,00,75
5.774966664,0,545,8,dc,13,00,89,69,00,6a,00
5.775851466,0,43F,8,00,40,60,ff,4f,1c,0c,00
5.776736267,0,350,8,1b,13,93,7f,81,00,00,65
5.777621924,0,1F1,8,00,00,00,00,00,00,00,00
5.778503732,0,545,8,dc,13,00,89,69,00,6b,00
5.779388961,0,370,8,ff,20,00,00,ff,00,00,e4
5.780272479,0,350,8,1b,13,a3,7f,81,00,00,55
5.781159846,0,220,8,ff,03,f2,03,00,00,c1,0f
5.78205876,0,545,8,dc,13,00,89,6a,00,69,00
5.783008564,0,2B0,5,d9,ff,00,07,21,14,0c,00
5.783942117,0,1F1,8,00,00,00,00,00,00,00,00
5.784838464,0,545,8,dc,13,00,8a,6a,00,69,00
5.785742082,0,220,8,fd,03,f2,03,00,00,c1,0f
5.786904854,0,350,8,1b,13,c3,7f,81,00,00,35
5.787859362,0,0A1,8,80,80,80,80,63,6c,0a,00
5.788752716,0,545,8,dc,13,00,89,68,00,69,00
5.78968969,0,440,8,ff,00,00,00,ff,20,0c,00
5.790580479,0,4B1,8,00,00,00,00,00,00,00,00
5.791469557,0,2A0,8,00,00,65,00,00,00,00,00
5.792356069,0,545,8,dc,13,00,89,68,00,69,00
5.793241725,0,350,8,1b,13,e3,7f,81,00,00,15
5.794126954,0,316,8,45,19,24,0d,19,13,00,00
5.795011328,0,4F0,8,80,00,00,00,00,63,c6,14
5.795893991,0,370,8,ff,20,00,00,ff,00,00,a8
5.796782641,0,429,8,55,02,00,00,00,00,2d,03
5.797668725,0,1F1,8,00,00,00,00,00,00,00,00
5.798570205,0,545,8,dc,13,00,8a,68,00,6b,00
5.799544385,0,220,8,fd,03,ec,03,00,00,c1,0f
5.800472806,0,350,8,1b,13,03,7f,81,00,00,f5
5.801378562,0,4F0,8,80,00,00,00,00,63,c6,14
5.802268067,0,220,8,ff,03,e5,03,00,00,c1,0f
5.803160994,0,429,8,55,02,00,00,00,00,2d,03
5.804166392,0,220,8,ff,03,f2,03,00,00,c1,0f
5.805078135,0,545,8,dc,13,00,89,6a,00,6d,00
5.805968068,0,440,8,ff,50,00,00,ff,10,0c,00
5.806856718,0,350,8,1b,13,23,7f,81,00,00,d5
5.807744085,0,329,8,ed,7b,7f,90,09,20,00,14
5.808632308,0,220,8,fa,03,f5,03,00,00,c1,0f
5.809519247,0,350,8,1b,13,33,7f,81,00,00,c5
5.810408753,0,429,8,55,02,00,00,00,00,2d,03
5.81130339,0,4B1,8,00,00,00,00,00,00,00,00
5.812195889,0,370,8,ff,20,00,00,ff,00,00,6c
5.813084112,0,153,8,00,80,10,ff,00,ff,00,00
5.813971051,0,260,8,16,19,00,30,00,62,00,00
5.814858846,0,4F0,8,80,00,00,00,00,63,c6,14
5.815769734,0,440,8,ff,00,00,00,ff,24,0c,00
5.816743058,0,429,8,55,02,00,00,00,00,2d,03
6.034241683,0,329,8,ed,7b,7f,90,09,20,00,14
6.037551242,0,545,8,dc,13,00,89,66,00,68,00
6.04089202,0,350,8,1b,13,63,7f,81,00,00,95
6.044149833,0,316,8,45,19,28,0d,19,13,00,00
6.047506433,0,545,8,dc,13,00,89,68,00,69,00
6.050545292,0,440,8,ff,a0,00,00,ff,20,0c,00
6.052002712,0,429,8,55,02,00,00,00,00,2d,03
6.053514016,0,329,8,0c,7b,7f,90,09,20,00,14
6.055010353,0,1F1,8,00,00,00,00,00,00,00,00
6.056314248,0,2B0,5,d9,ff,00,07,de,24,0c,00
6.057541167,0,350,8,1b,13,83,7f,81,00,00,75
6.058733019,0,545,8,dc,13,00,89,64,00,65,00
6.059922732,0,370,8,ff,20,00,00,ff,00,00,20
6.060973461,0,429,8,55,02,00,00,00,00,2d,03
6.061862966,0,0A1,8,80,80,80,80,63,82,0c,00
6.062755893,0,545,8,dc,13,00,8a,64,00,62,00
6.063643688,0,440,8,ff,50,00,00,ff,18,0c,00
6.064532765,0,350,8,1b,13,a3,7f,81,00,00,55
6.065421416,0,2A0,8,00,00,65,00,00,00,00,00
6.066342567,0,545,8,dc,13,00,89,61,00,63,00
6.067232928,0,428,8,05,00,00,80,65,08,02,00
6.068136973,0,0A0,8,41,54,30,0d,00,ad,00,00
6.069204807,0,545,8,dc,13,00,89,61,00,63,00
6.07040735,0,430,8,00,00,00,00,00,00,00,00
6.071434558,0,350,8,1b,13,c3,7f,81,00,00,35
6.072416435,0,2A0,8,00,00,65,00,00,00,00,00
6.073388049,0,220,8,ff,03,f7,03,00,00,c1,0f
6.074361373,0,2B0,5,d9,ff,00,07,03,63,c6,14
6.075331276,0,220,8,ff,03,f7,03,00,00,c1,0f
6.076296903,0,545,8,dc,13,00,8a,62,00,66,00
6.077267661,0,43F,8,00,40,60,ff,4f,1c,0c,00
6.07823286,0,1F1,8,00,00,00,00,00,00,00,00
6.079197204,0,18F,8,fe,3a,19,00,00,54,00,00
6.080163686,0,220,8,fd,03,e5,03,00,00,c1,0f
6.08112974,0,440,8,ff,a0,00,00,ff,20,0c,00
6.082148822,0,429,8,55,02,00,00,00,00,2d,03
6.08305073,0,2A0,8,00,00,65,00,00,00,00,00
6.084101886,0,545,8,dc,13,00,89,65,00,69,00
6.085054255,0,220,8,ff,03,ef,03,00,00,c1,0f
6.085944616,0,316,8,45,19,26,0d,19,13,00,00
6.087088999,0,4F0,8,80,00,00,00,00,63,c6,14
6.088067455,0,440,8,ff,00,00,00,ff,20,0c,00
6.088959954,0,429,8,55,02,00,00,00,00,2d,03
6.089850742,0,0A1,8,80,80,80,80,63,e4,0a,00
6.090740248,0,545,8,dc,13,00,89,68,00,68,00
6.091629325,0,2B0,5,d9,ff,00,07,b8,28,0c,00
6.092519259,0,1F1,8,00,00,00,00,00,00,00,00
6.093407909,0,4F0,8,80,00,00,00,00,63,c6,14
6.094295704,0,153,8,00,80,10,ff,00,ff,00,00
6.095182643,0,429,8,55,02,00,00,00,00,2d,03
6.096067017,0,18F,8,fe,3a,19,00,00,54,00,00
6.096953101,0,220,8,ff,03,f7,03,00,00,c1,0f
6.097872542,0,440,8,ff,f0,00,00,ff,20,0c,00
6.09876889,0,153,8,00,80,10,ff,00,ff,00,00
6.099836724,0,316,8,45,19,24,0d,19,13,00,00
6.100787383,0,545,8,dc,13,00,8a,68,00,69,00
6.101678599,0,428,8,05,00,00,80,65,08,02,00
6.102571098,0,429,8,55,02,00,00,00,00,2d,03
6.103729593,0,545,8,dc,13,00,89,68,00,69,00
6.104699069,0,440,8,ff,50,00,00,ff,28,0c,00
6.105589429,0,350,8,1b,13,63,7f,81,00,00,95
6.106475941,0,220,8,ff,03,ed,03,00,00,c1,0f
6.107365019,0,545,8,dc,13,00,89,68,00,69,00
6.108254525,0,440,8,ff,a0,00,00,ff,24,0c,00
6.109143602,0,429,8,55,02,00,00,00,00,2d,03
6.109997186,0,545,8,dc,13,00,8a,68,00,67,00
6.110890968,0,220,8,ff,03,f5,03,00,00,c1,0f
6.111783467,0,350,8,1b,13,83,7f,81,00,00,75
6.112672117,0,0A1,8,80,80,80,80,63,cc,0a,00
6.113611657,0,4F0,8,80,00,00,00,00,63,c6,14
6.114492609,0,440,8,ff,00,00,00,ff,1c,0c,00
6.115403925,0,220,8,fd,03,ec,03,00,00,c1,0f
6.116432843,0,329,8,ed,7b,7f,90,09,20,00,14
6.117392055,0,545,8,dc,13,00,89,66,00,64,00
6.118285837,0,350,8,1b,13,a3,7f,81,00,00,55
6.119166789,0,316,8,45,19,28,0d,19,13,00,00
6.120299626,0,430,8,00,00,00,00,00,00,00,00
6.121277654,0,370,8,ff,20,00,00,ff,00,00,a8
6.12217614,0,429,8,55,02,00,00,00,00,2d,03
6.123061369,0,260,8,16,19,00,30,00,62,00,00
6.12396456,0,545,8,dc,13,00,8a,63,00,67,00
6.124858769,0,220,8,fd,03,f2,03,00,00,c1,0f
6.125743143,0,350,8,1b,13,c3,7f,81,00,00,35
6.126635214,0,545,8,dc,13,00,89,66,00,69,00
6.127524292,0,1F1,8,00,00,00,00,00,00,00,00
6.128399685,0,429,8,55,02,00,00,00,00,2d,03
6.129309718,0,18F,8,fe,3a,19,00,00,54,00,00
6.130194947,0,545,8,dc,13,00,89,66,00,69,00
6.131088301,0,440,8,ff,50,00,00,ff,1c,0c,00
6.132002182,0,350,8,1b,13,e3,7f,81,00,00,15
6.133033666,0,329,8,0c,7b,7f,90,09,20,00,14
6.13398347,0,220,8,ff,03,f9,03,00,00,c1,0f
6.134873403,0,350,8,1b,13,f3,7f,81,00,00,05
6.135752217,0,429,8,55,02,00,00,00,00,2d,03
6.136990683,0,545,8,dc,13,00,8a,68,00,67,00
6.137979402,0,370,8,ff,20,00,00,ff,00,00,6c
6.138881737,0,220,8,fa,03,ef,03,00,00,c1,0f
6.139779368,0,260,8,16,19,00,30,00,62,00,00
6.14066588,0,545,8,dc,13,00,89,66,00,66,00
6.141563511,0,4D0,8,00,ff,fa,00,00,00,00,00
6.142457293,0,4F0,8,80,00,00,00,00,63,c6,14
6.143350647,0,329,8,40,7b,7f,90,09,20,00,14
6.144267094,0,545,8,dc,13,00,89,66,00,66,00
6.145151895,0,350,8,1b,13,23,7f,81,00,00,d5
6.14605252,0,0A1,8,80,80,80,80,63,1f,0c,00
6.146939887,0,545,8,dc,13,00,8a,65,00,67,00
6.147831103,0,440,8,ff,a0,00,00,ff,24,0c,00
6.148719325,0,1F1,8,00,00,00,00,00,00,00,00
6.149623371,0,329,8,40,7b,7f,90,09,20,00,14
6.150646302,0,220,8,fc,03,e9,03,00,00,c1,0f
6.151614067,0,2B0,5,d9,ff,00,07,9a,24,0c,00
6.152499724,0,350,8,1b,13,43,7f,81,00,00,b5
6.153746742,0,545,8,dc,13,00,89,65,00,66,00
6.154800891,0,370,8,ff,20,00,00,ff,00,00,20
6.155697667,0,429,8,55,02,00,00,00,00,2d,03
6.156590593,0,18F,8,fe,3a,19,00,00,54,00,00
6.157475395,0,545,8,dc,13,00,89,65,00,66,00
6.15837046,0,440,8,ff,50,00,00,ff,1c,0c,00
6.159277499,0,350,8,1b,13,63,7f,81,00,00,95
6.160205492,0,329,8,84,7b,7f,90,09,20,00,14
6.161099702,0,690,8,00,00,01,00,00,00,00,00
6.16199776,0,428,8,05,00,00,80,65,08,02,00
6.162892825,0,0A0,8,42,54,26,0d,00,ad,00,00
6.163785752,0,545,8,dc,13,00,89,65,00,69,00
6.378137324,0,43F,8,00,40,60,ff,4f,1c,0c,00
6.381481095,0,350,8,1b,13,83,7f,81,00,00,75
6.384811608,0,329,8,84,7b,7f,90,09,20,00,14
6.388253738,0,220,8,ff,03,f4,03,00,00,c7,0f
6.391594515,0,2B0,5,d9,ff,00,07,cf,1c,0c,00
6.394454617,0,4B1,8,00,00,00,00,00,00,00,00
6.395868845,0,545,8,dc,13,00,8a,68,00,6b,00
6.397219782,0,370,8,ff,20,00,00,ff,00,00,e4
6.398445845,0,350,8,1b,13,a3,7f,81,00,00,55
6.399644539,0,0A0,8,43,54,26,0d,00,ad,00,00
6.400828266,0,220,8,fd,03,e9,03,00,00,c7,0f
6.402011565,0,440,8,ff,a0,00,00,ff,28,0c,00
6.403072984,0,429,8,55,02,00,00,00,00,2d,03
6.404053151,0,329,8,ed,7b,7f,90,09,20,00,14
6.404986276,0,545,8,dc,13,00,89,6a,00,6b,00
6.405880486,0,220,8,fd,03,e7,03,00,00,c1,0f
6.406769136,0,0A0,8,43,54,26,0d,00,ad,00,00
6.407654793,0,545,8,dc,13,00,89,6a,00,6a,00
6.408540449,0,440,8,ff,00,00,00,ff,10,0c,00
6.409445778,0,429,8,55,02,00,00,00,00,2d,03
6.410336994,0,153,8,00,80,10,ff,00,ff,00,00
6.411220512,0,545,8,dc,13,00,8a,6a,00,6a,00
6.41213867,0,440,8,ff,50,00,00,ff,14,0c,00
6.413113277,0,220,8,fa,03,f2,03,00,00,c7,0f
6.414025448,0,545,8,dc,13,00,89,69,00,68,00
6.414911105,0,153,8,00,80,10,ff,00,ff,00,00
6.415795906,0,429,8,55,02,00,00,00,00,2d,03
6.416676858,0,18F,8,fe,3a,19,00,00,54,00,00
6.417612122,0,1F1,8,00,00,00,00,00,00,00,00
6.418504621,0,440,8,ff,f0,00,00,ff,14,0c,00
6.419389422,0,153,8,00,80,10,ff,00,ff,00,00
6.42038028,0,545,8,dc,13,00,89,67,00,6c,00
6.421325807,0,690,8,00,00,01,00,00,00,00,00
6.422252946,0,350,8,1b,13,13,7f,81,00,00,e5
6.423143307,0,316,8,45,19,1e,0d,19,13,00,00
6.424026825,0,545,8,dc,13,00,89,67,00,6c,00
6.424926594,0,440,8,ff,50,00,00,ff,20,0c,00
6.425812251,0,350,8,1b,13,23,7f,81,00,00,d5
6.426698335,0,220,8,fa,03,ec,03,00,00,c7,0f
6.427583991,0,545,8,dc,13,00,89,6b,00,6e,00
6.428467082,0,440,8,ff,a0,00,00,ff,20,0c,00
6.429351884,0,429,8,55,02,00,00,00,00,2d,03
6.43023583,0,545,8,dc,13,00,89,6b,00,6c,00
6.431121059,0,4D0,8,00,ff,fa,00,00,00,00,00
6.432023393,0,350,8,1b,13,43,7f,81,00,00,b5
6.432996718,0,0A1,8,80,80,80,80,63,bf,0b,00
6.433926422,0,545,8,dc,13,00,8a,6b,00,6c,00
6.434815927,0,4F0,8,80,00,00,00,00,63,c6,14
6.43570415,0,220,8,fa,03,f2,03,00,00,c1,0f
6.436827578,0,329,8,40,7b,7f,90,09,20,00,14
6.437851365,0,545,8,dc,13,00,89,6b,00,6c,00
6.438742153,0,2B0,5,d9,ff,00,07,fc,00,00,00
6.439629093,0,316,8,45,19,1e,0d,19,13,00,00
6.440525013,0,220,8,ff,03,ed,03,00,00,c1,0f
6.441406821,0,440,8,ff,a0,00,00,ff,14,0c,00
6.442289484,0,5A2,4,09,00,00,00,00,00,2d,03
6.443171292,0,2A0,8,00,00,65,00,00,00,00,00
6.444054382,0,545,8,dc,13,00,89,6b,00,6e,00
6.444934907,0,4B1,8,00,00,00,00,00,00,00,00
6.445816288,0,350,8,1b,13,83,7f,81,00,00,75
6.446695102,0,545,8,dc,13,00,8a,6d,00,6e,00
6.447576054,0,220,8,fd,03,ea,03,00,00,c1,0f
6.448457435,0,429,8,55,02,00,00,00,00,2d,03
6.449357204,0,18F,8,fe,3a,1a,00,00,54,00,00
6.450325396,0,545,8,dc,13,00,89,6d,00,71,00
6.451250824,0,440,8,ff,50,00,00,ff,1c,0c,00
6.452136053,0,1F1,8,00,00,00,00,00,00,00,00
6.453020426,0,260,8,17,1a,00,30,00,62,00,00
6.454022403,0,220,8,ff,03,f4,03,00,00,d4,0f
6.454938423,0,2B0,5,d9,ff,00,07,21,18,0c,00
6.455824935,0,316,8,45,1a,1a,0d,1a,13,00,00
6.456724276,0,545,8,dc,13,00,8a,70,00,6f,00
6.45761036,0,440,8,ff,f0,00,00,ff,0c,0c,00
6.458496017,0,220,8,fc,03,f5,03,00,00,c1,0f
6.459384239,0,260,8,17,1a,00,30,00,62,00,00
6.460269468,0,545,8,dc,13,00,89,6e,00,6e,00
6.461151276,0,440,8,ff,00,00,00,ff,14,0c,00
6.462033939,0,429,8,55,02,00,00,00,00,2d,03
6.462914892,0,153,8,00,80,10,ff,00,ff,00,00
6.463798838,0,220,8,ff,03,ea,03,00,00,da,0f
6.464682784,0,350,8,1b,13,e3,7f,81,00,00,15
6.465586829,0,0A0,8,43,54,1a,0d,00,ad,00,00
6.466554594,0,545,8,dc,13,00,89,6d,00,6f,00
6.467480022,0,153,8,00,80,10,ff,00,ff,00,00
6.468374659,0,429,8,55,02,00,00,00,00,2d,03
6.469259461,0,329,8,ed,7b,7f,90,09,20,00,14
6.470361934,0,220,8,fd,03,f1,03,00,00,d4,0f
6.471302757,0,2B0,5,d9,ff,00,07,56,00,00,4c
6.472207658,0,350,8,1b,13,03,7f,81,00,00,f5
6.473095025,0,4D0,8,00,ff,fa,00,00,00,00,00
6.473980254,0,370,8,ff,20,00,00,ff,00,00,20
6.474866766,0,429,8,55,02,00,00,00,00,2d,03
6.475753706,0,18F,8,fe,3a,1a,00,00,54,00,00
6.476638507,0,545,8,dc,13,00,89,6e,00,6d,00
6.477521598,0,440,8,ff,50,00,00,ff,18,0c,00
6.478404689,0,350,8,1b,13,23,7f,81,00,00,d5
6.479285641,0,329,8,ed,7b,7f,90,09,20,00,14
6.480167877,0,545,8,dc,13,00,8a,6c,00,6c,00
6.48105225,0,428,8,05,00,00,80,65,08,02,00
6.481951164,0,316,8,45,19,20,0d,19,13,00,00
6.482916363,0,545,8,dc,13,00,8a,6c,00,6c,00
6.483835804,0,440,8,ff,f0,00,00,ff,10,0c,00
6.484720177,0,350,8,1b,13,43,7f,81,00,00,b5
6.485606689,0,329,8,0c,7b,7f,90,09,20,00,14
6.486490635,0,690,8,00,00,01,00,00,00,00,00
6.487510145,0,440,8,ff,00,00,00,ff,10,0c,00
6.48841975,0,220,8,ff,03,e9,03,00,00,c1,0f
6.489309256,0,545,8,dc,13,00,89,6b,00,6f,00
6.490195768,0,370,8,ff,20,00,00,ff,00,00,e4
6.491083135,0,2B0,5,d9,ff,00,07,fc,00,00,95
6.491970074,0,18F,8,fe,3a,1a,00,00,54,00,00
6.492854448,0,430,8,00,00,00,00,00,00,00,00
6.493740532,0,440,8,ff,a0,00,00,ff,18,0c,00
6.494624051,0,429,8,55,02,00,00,00,00,2d,03
6.495507997,0,329,8,0c,7b,7f,90,09,20,00,14
6.496391515,0,545,8,dc,13,00,89,6e,00,72,00
6.497278027,0,2B0,5,d9,ff,00,07,de,00,c1,0f
6.498164112,0,0A0,8,44,54,1a,0d,00,ad,00,00
6.499066446,0,545,8,dc,13,00,89,71,00,72,00
6.500031645,0,43F,8,00,40,60,ff,4f,10,0c,00
6.500954507,0,429,8,55,02,00,00,00,00,2d,03
6.501840592,0,220,8,fd,03,f7,03,00,00,c1,0f
6.502733091,0,545,8,dc,13,00,8a,71,00,70,00
6.503741909,0,59B,8,00,00,00,00,00,00,00,00
6.721842661,0,220,8,fd,03,f7,03,00,00,c1,0f
6.725183011,0,545,8,dc,13,00,8a,6f,00,70,00
6.728521222,0,153,8,00,80,10,ff,00,ff,00,00
6.731867987,0,429,8,55,02,00,00,00,00,2d,03
6.735207053,0,260,8,17,1a,00,30,00,62,00,00
6.737465884,0,220,8,fd,03,e9,03,00,00,c1,0f
6.738543554,0,440,8,ff,f0,00,00,ff,0c,0c,00
6.739678101,0,153,8,00,80,10,ff,00,ff,00,00
6.741229604,0,329,8,40,7b,7f,90,09,20,00,14
6.742643404,0,545,8,dc,13,00,89,6e,00,6f,00
6.74399819,0,1F1,8,00,00,00,00,00,00,00,00
6.745274716,0,316,8,45,1a,1a,0d,1a,13,00,00
6.746493937,0,153,8,00,80,10,ff,00,ff,00,00
6.747686216,0,440,8,ff,50,00,00,ff,14,0c,00
6.748806223,0,2B0,5,d9,ff,00,07,74,00,00,15
6.749865932,0,220,8,fc,03,f5,03,00,00,c1,0f
6.750756721,0,690,8,00,00,01,00,00,00,00,00
6.751646654,0,440,8,ff,a0,00,00,ff,14,0c,00
6.752572082,0,1F1,8,00,00,00,00,00,00,00,00
6.753629652,0,545,8,dc,13,00,89,6f,00,71,00
6.75463505,0,43F,8,00,40,60,ff,4f,10,0c,00
6.75552926,0,2B0,5,d9,ff,00,07,56,00,00,f5
6.756421759,0,18F,8,fe,3a,1a,00,00,54,00,00
6.757311264,0,545,8,dc,13,00,89,70,00,71,00
6.758207184,0,440,8,ff,00,00,00,ff,0c,0c,00
6.759097973,0,4D0,8,00,ff,fa,00,00,00,00,00
6.759987478,0,329,8,84,7b,7f,90,09,20,00,14
6.760876556,0,545,8,dc,13,00,8a,70,00,71,00
6.761768627,0,2B0,5,d9,ff,00,07,b8,00,00,d5
6.762655567,0,0A0,8,44,54,1a,0d,00,ad,00,00
6.763546355,0,220,8,fd,03,e5,03,00,00,d4,0f
6.764437571,0,440,8,ff,a0,00,00,ff,10,0c,00
6.765340334,0,429,8,55,02,00,00,00,00,2d,03
6.766293131,0,2A0,8,00,00,65,00,00,00,00,00
6.767210861,0,545,8,dc,13,00,89,70,00,71,00
6.768116189,0,220,8,ff,03,f2,03,00,00,cd,0f
6.769003129,0,2B0,5,d9,ff,00,07,9a,00,00,b5
6.769891779,0,545,8,dc,13,00,8a,70,00,72,00
6.770907013,0,43F,8,00,40,60,ff,4f,0c,0c,00
6.771818328,0,429,8,55,02,00,00,00,00,2d,03
6.772715959,0,430,8,00,00,00,00,00,00,00,00
6.773634972,0,545,8,dc,13,00,89,70,00,72,00
6.77457665,0,440,8,ff,50,00,00,ff,14,0c,00
6.775460597,0,350,8,1b,13,63,7f,81,00,00,95
6.776343687,0,4F0,8,80,00,00,00,00,63,c6,14
6.777225495,0,220,8,ff,03,ea,03,00,00,c1,0f
6.778109441,0,428,8,05,00,00,80,65,08,02,00
6.778996381,0,316,8,45,1a,1c,0d,1a,13,00,00
6.779880327,0,1F1,8,00,00,00,00,00,00,00,00
6.780763418,0,440,8,ff,f0,00,00,ff,08,0c,00
6.781647791,0,220,8,ff,03,f9,03,00,00,c7,0f
6.782529599,0,260,8,17,1a,00,30,00,62,00,00
6.783414828,0,690,8,00,00,01,00,00,00,00,00
6.784317591,0,440,8,ff,00,00,00,ff,14,0c,00
6.785219498,0,429,8,55,02,00,00,00,00,2d,03
6.786189401,0,220,8,ff,03,ea,03,00,00,c7,0f
6.787218747,0,43F,8,00,40,60,ff,4f,14,0c,00
6.788147596,0,2B0,5,d9,ff,00,07,30,00,00,55
6.789036674,0,0A1,8,80,80,80,80,63,9a,0c,00
6.789923186,0,545,8,dc,13,00,89,6e,00,6f,00
6.790811408,0,153,8,00,80,10,ff,00,ff,00,00
6.791698348,0,429,8,55,02,00,00,00,00,2d,03
6.792581866,0,545,8,dc,13,00,8a,6e,00,72,00
6.793464529,0,1F1,8,00,00,00,00,00,00,00,00
6.794348048,0,350,8,1b,13,c3,7f,81,00,00,35
6.795230283,0,316,8,45,1a,1a,0d,1a,13,00,00
6.796113801,0,545,8,dc,13,00,8a,71,00,72,00
6.796997748,0,43F,8,00,40,60,ff,4f,14,0c,00
6.797882977,0,429,8,55,02,00,00,00,00,2d,03
6.798784884,0,260,8,17,1a,00,30,00,62,00,00
6.799760774,0,545,8,dc,13,00,89,71,00,72,00
6.800679359,0,59B,8,00,00,00,00,00,00,00,88
6.801567154,0,2B0,5,d9,ff,00,07,74,00,00,15
6.802450673,0,4F0,8,80,00,00,00,00,63,c6,14
6.803620287,0,545,8,dc,13,00,89,71,00,70,00
6.804603019,0,350,8,1b,13,f3,7f,81,00,00,05
6.805496801,0,0A1,8,80,80,80,80,63,bf,0b,00
6.80638759,0,545,8,dc,13,00,8a,71,00,70,00
6.807278378,0,430,8,00,00,00,00,00,00,00,00
6.808164462,0,2B0,5,d9,ff,00,07,56,00,00,f5
6.809050974,0,329,8,40,7b,7f,90,09,20,00,14
6.80993321,0,220,8,fd,03,ec,03,00,00,c1,0f
6.810817583,0,428,8,05,00,00,80,65,08,02,00
6.811701529,0,220,8,fd,03,ec,03,00,00,c1,0f
6.812583337,0,545,8,dc,13,00,89,6f,00,6f,00
6.813467283,0,370,8,ff,20,00,00,ff,00,00,e4
6.814349946,0,350,8,1b,13,23,7f,81,00,00,d5
6.815337383,0,260,8,17,1a,00,30,00,61,00,00
6.816255541,0,220,8,fd,03,f9,03,00,00,c1,0f
6.817213042,0,440,8,ff,a0,00,00,ff,10,0c,00
6.818146167,0,429,8,55,02,00,00,00,00,2d,03
6.819038666,0,545,8,dc,13,00,8a,6e,00,70,00
6.819931165,0,43F,8,00,40,60,ff,4f,14,0c,00
6.820932714,0,2B0,5,d9,ff,00,07,9a,00,c1,0f
6.821839326,0,0A1,8,80,80,80,80,63,5d,0b,00
6.822728404,0,545,8,dc,13,00,89,6f,00,71,00
6.823617909,0,440,8,ff,00,00,00,ff,18,0c,00
6.824501855,0,429,8,55,02,00,00,00,00,2d,03
6.825389222,0,18F,8,fe,3a,1a,00,00,54,00,00
6.82627103,0,545,8,dc,13,00,89,6f,00,71,00
6.827151555,0,440,8,ff,50,00,00,ff,14,0c,00
